postionInDataBase,	memberNumber,	created,	ParetoRank,	distToRegOfInt,	fitness0,	fitness1,	flowparam0,	flowparam1,	flowparam2,	flowparam3,	scaled_WB.CA,	scaled_WB.SD,	scaled_WB.SH,	scaled_WB.FA,	scaled_WB.FH,	scaled_WB.FW,	scaled_WB.P,	WB.CA,	WB.SD,	WB.SH,	WB.FA,	WB.FH,	WB.FW,	WB.P,	AGdivTime,	AreaGain,	AreaGain_currentObjectives,	MEMBEROPTIMIZATIONFLAG,	MM_fit0,	MM_fit1,	MM_flowparam0,	MM_flowparam1,	MM_flowparam2,	MMdev_fit0,	MMdev_fit1,	MMdev_flowparam0,	MMdev_flowparam1,	MMdev_flowparam2,	MMexpImpr,	MetaModel,	NUOFMEMBEREXPIMPR,	TimeStamp,	UDP_Name,	VarianceExpImpr2ROI,	VarianceMMexpImpr,	cpuSecondsCreated6,	cpuSecondsUDP,	expImpr2ROI,	numbMembCreatedOfBest,	numberWhenCreated,	probOfFullfillROI,	probOfImpROI,	probOfImpr,	remainingProcesses,	secondsCreated6,	secondsUDP,	timeOfProcess0,	timeOfProcess1,	timeOptiOnMMofBest,	timeTraining,	cumulativeVolumeGain,	cumulativeVolumeGain_currentObjectives,	cumTimeTraining,	cumTimeOptiOnMM,	cumTimeUDP,	cumTimeOptiOnMMofBest,	fidelity,	
18,	326,	6,	1,	0,	0.357436,	26.5659,	0.357436,	26.5659,	0.00050017,	0,	0.530244,	0.0985763,	0.0045884,	0.00933358,	0.0668394,	0.033715,	0.00028093,	68.861,	3.57722,	2.00918,	0.280007,	2.26736,	0.550573,	10.0028,	2.27943e-07,	0.000978175,	nan,	666,	0.148428,	26.1035,	0.148428,	26.1035,	0.00049875,	0.0103281,	2.25891,	0.010288,	2.25014,	2.07113e-06,	7.28022,	0,	1000,	1.50636e+09,	nan,	0,	1.09676,	379.07,	22980.4,	0,	993,	326,	1,	0,	1,	0,	42.12,	4249.2,	1.01496,	4248.18,	42.1,	nan,	21.6736,	14.5347,	6302.17,	5449.13,	1.18104e+06,	5429.7,	0,	
492,	327,	6,	18,	0,	0.393872,	26.0324,	0.393872,	26.0324,	0.000500083,	0,	0.984355,	0.0189834,	0.733589,	0.0600964,	0.00309044,	0.128017,	0.0277077,	89.296,	2.30373,	3.46718,	1.80289,	2.01236,	0.692025,	10.2771,	0,	0,	nan,	666,	0.309967,	20.6514,	0.309967,	20.6514,	0.000507523,	0.0956859,	9.16845,	0.0953146,	9.13287,	4.84095e-05,	1.89779,	0,	1000,	1.50637e+09,	nan,	0,	16.5269,	3304.11,	18434.7,	0,	980,	327,	0.64,	0,	0.42,	0,	374.23,	3420.1,	1.01534,	3419.09,	10.92,	363.27,	21.6736,	14.5347,	6665.44,	5460.09,	1.18446e+06,	5440.62,	0,	
172,	328,	6,	5,	0,	0.371883,	25.592,	0.371883,	25.592,	0.0005,	0,	0.97352,	0.253021,	0.108055,	0.0530867,	6.15092e-05,	0.0135051,	0.00767462,	88.8084,	6.04833,	2.21611,	1.5926,	2.00025,	0.520258,	10.0767,	0,	0,	nan,	666,	0.353846,	15.8344,	0.353846,	15.8344,	0.000499224,	0.0819514,	5.20066,	0.0816334,	5.18048,	5.77835e-05,	1.58181,	0,	1000,	1.50637e+09,	nan,	0,	6.35363,	284.45,	21135.3,	0,	997,	328,	0.56,	0,	0.47,	0,	24.72,	3888.56,	1.00857,	3887.55,	24.71,	nan,	21.6736,	14.5347,	6665.44,	5484.81,	1.18835e+06,	5465.33,	0,	
17,	329,	6,	1,	0,	0.311794,	32.8303,	0.311794,	32.8303,	0.000500098,	0,	0.345957,	0.0285401,	0.151388,	0.68856,	0.000194273,	0.0182706,	0.00189585,	60.5681,	2.45664,	2.30278,	20.6568,	2.00078,	0.527406,	10.019,	1.41093e-05,	0.0548896,	nan,	666,	0.0897213,	33.302,	0.0897213,	33.302,	0.000565205,	0.0539167,	7.34182,	0.0537075,	7.31333,	3.70992e-05,	7.49751,	0,	1000,	1.50637e+09,	nan,	0,	28.4875,	382.44,	20827.1,	0,	960,	329,	0.93,	0,	0.88,	0,	42.63,	3847.67,	1.00718,	3846.67,	42.58,	nan,	21.7285,	14.5347,	6665.44,	5527.44,	1.1922e+06,	5507.91,	0,	
145,	330,	6,	5,	0,	0.367218,	26.7095,	0.367218,	26.7095,	0.000499999,	0,	0.589378,	0.111583,	0.0365798,	0.206143,	0.105323,	0.0058454,	0.000562331,	71.522,	3.78533,	2.07316,	6.18428,	2.42129,	0.508768,	10.0056,	0,	0,	nan,	666,	0.142381,	27.3038,	0.142381,	27.3038,	0.000497895,	0.0223499,	8.47625,	0.0222632,	8.44336,	3.47975e-06,	2.4315,	0,	1000,	1.50637e+09,	nan,	0,	9.99008,	380.42,	21611,	0,	952,	330,	0.99,	0,	0.78,	0,	41.15,	3986.75,	1.14121,	3985.61,	41.09,	nan,	21.7285,	14.5347,	6665.44,	5568.59,	1.19618e+06,	5549,	0,	
118,	331,	6,	4,	0,	0.37858,	24.065,	0.37858,	24.065,	0.000500007,	0,	0.738624,	0.6459,	0.423592,	0.229507,	0.0396855,	0.14148,	0.00118844,	78.2381,	12.3344,	2.84718,	6.88522,	2.15874,	0.71222,	10.0119,	0,	0,	nan,	666,	0.388768,	24.5472,	0.388768,	24.5472,	0.000500779,	0.0345364,	9.11309,	0.0344024,	9.07772,	1.15638e-05,	0.825133,	0,	1000,	1.50637e+09,	nan,	0,	4.41602,	376.24,	23157.1,	0,	718,	331,	0.82,	0,	0.19,	0,	38.62,	4239.85,	1.00814,	4238.84,	38.26,	nan,	21.7285,	14.5347,	6665.44,	5607.21,	1.20042e+06,	5587.26,	0,	
162,	332,	6,	5,	0,	0.379641,	24.4861,	0.379641,	24.4861,	0.000500155,	0,	0.805699,	0.946462,	0.123368,	0.0364166,	0.065346,	0.777585,	0.00118073,	81.2565,	17.1434,	2.24674,	1.0925,	2.26138,	1.66638,	10.0118,	0,	0,	nan,	666,	0.366006,	17.8675,	0.366006,	17.8675,	0.000499684,	0.0599637,	8.21972,	0.059731,	8.18783,	4.85434e-05,	1.59268,	0,	1000,	1.50637e+09,	nan,	0,	9.66182,	379.86,	23348.2,	0,	931,	332,	0.57,	0,	0.42,	0,	39.77,	4283.87,	1.00974,	4282.86,	39.69,	nan,	21.7285,	14.5347,	6665.44,	5646.98,	1.20471e+06,	5626.95,	0,	
438,	333,	6,	16,	0,	0.39274,	23.8717,	0.39274,	23.8717,	0.000499999,	0,	0.994159,	0.996053,	0.434822,	0.971474,	0.0642653,	0.103464,	0.0311797,	89.7371,	17.9369,	2.86964,	29.1442,	2.25706,	0.655196,	10.3118,	0,	0,	nan,	666,	0.386525,	24.1854,	0.386525,	24.1854,	0.000505558,	0.074873,	11.0635,	0.0745825,	11.0206,	2.84064e-05,	0.946578,	0,	1000,	1.50637e+09,	nan,	0,	5.52349,	389.41,	22960.1,	0,	960,	333,	0.7,	0,	0.26,	0,	43.52,	4214.93,	1.01128,	4213.92,	43.48,	nan,	21.7285,	14.5347,	6665.44,	5690.5,	1.20892e+06,	5670.43,	0,	
430,	334,	6,	15,	0,	0.382939,	27.1784,	0.382939,	27.1784,	0.000500006,	0,	0.355451,	0.11802,	0.0952803,	0.14396,	0.0896007,	0.621915,	0.00456366,	60.9953,	3.88831,	2.19056,	4.31881,	2.3584,	1.43287,	10.0456,	0,	0,	nan,	666,	0.136151,	24.3376,	0.136151,	24.3376,	0.000503116,	0.0330916,	5.77813,	0.0329632,	5.75571,	9.05517e-06,	8.28249,	0,	1000,	1.50637e+09,	nan,	0,	14.7673,	386.43,	21586.5,	0,	952,	334,	0.93,	0,	0.93,	0,	41.66,	4046.6,	1.00821,	4045.59,	41.6,	nan,	21.7285,	14.5347,	6665.44,	5732.16,	1.21297e+06,	5712.03,	0,	
540,	335,	6,	22,	0,	0.402857,	24.506,	0.402857,	24.506,	0.000500001,	0,	0.138317,	0.834533,	0.684333,	0.867727,	0.0508212,	0.00862563,	0.00408962,	51.2243,	15.3525,	3.36867,	26.0318,	2.20328,	0.512938,	10.0409,	0,	0,	nan,	666,	0.365225,	24.1612,	0.365225,	24.1612,	0.000502019,	0.091287,	10.2586,	0.0909327,	10.2188,	1.88086e-05,	0.81369,	0,	1000,	1.50637e+09,	nan,	0,	3.83115,	387.06,	20683.2,	0,	921,	335,	0.74,	0,	0.3,	0,	41.86,	3861.58,	1.0105,	3860.57,	41.77,	nan,	21.7285,	14.5347,	6665.44,	5774.02,	1.21683e+06,	5753.8,	0,	
280,	336,	6,	9,	0,	0.398999,	22.214,	0.398999,	22.214,	0.000499999,	0,	0.999837,	0.572332,	0.0637648,	0.836035,	0.124992,	0.0416041,	0.00123212,	89.9927,	11.1573,	2.12753,	25.0811,	2.49997,	0.562406,	10.0123,	0,	0,	nan,	666,	0.384952,	21.3215,	0.384952,	21.3215,	0.000498817,	0.0566126,	7.31303,	0.0563929,	7.28465,	8.81915e-06,	1.12327,	0,	1000,	1.50637e+09,	nan,	0,	4.63799,	392.45,	21683.4,	0,	983,	336,	0.84,	0,	0.39,	0,	43.37,	4033.71,	1.01035,	4032.7,	43.35,	nan,	21.7285,	14.5347,	6665.44,	5817.39,	1.22086e+06,	5797.15,	0,	
521,	337,	6,	20,	0,	0.382534,	27.9948,	0.382534,	27.9948,	0.000500003,	0,	0.770192,	0.125591,	0.439552,	0.825886,	0.0274202,	0.0544638,	0.118944,	79.6587,	4.00945,	2.8791,	24.7766,	2.10968,	0.581696,	11.1894,	0,	0,	nan,	666,	0.0871713,	41.4921,	0.0871713,	41.4921,	0.000556818,	0.0606145,	11.6063,	0.0603793,	11.5612,	4.99161e-05,	5.70944,	0,	1000,	1.50638e+09,	nan,	0,	16.054,	3348.73,	21122.5,	0,	948,	337,	0.84,	0,	0.84,	0,	374.32,	3885.54,	1.00806,	3884.53,	9.71,	364.55,	21.7285,	14.5347,	7029.99,	5827.16,	1.22475e+06,	5806.86,	0,	
360,	338,	6,	12,	0,	0.382037,	26.1886,	0.382037,	26.1886,	0.0005,	0,	0.572666,	0.0877233,	0.110415,	0.834473,	0.0558601,	0.00575632,	0.0108556,	70.77,	3.40357,	2.22083,	25.0342,	2.22344,	0.508634,	10.1086,	0,	0,	nan,	666,	0.18152,	34.0502,	0.18152,	34.0502,	0.000559952,	0.0648189,	10.0432,	0.0645674,	10.0042,	4.28856e-05,	1.81051,	0,	1000,	1.50638e+09,	nan,	0,	6.42703,	289.89,	20053.3,	0,	950,	338,	0.95,	0,	0.77,	0,	25.11,	3716.63,	1.06335,	3715.57,	25.07,	nan,	21.7285,	14.5347,	7029.99,	5852.27,	1.22847e+06,	5831.93,	0,	
332,	339,	6,	11,	0,	0.363761,	27.592,	0.363761,	27.592,	0.000499999,	0,	0.453713,	0.497821,	0.885064,	0.461183,	0.0232707,	0.784751,	0.000332845,	65.4171,	9.96513,	3.77013,	13.8355,	2.09308,	1.67713,	10.0033,	0,	0,	nan,	666,	0.104044,	33.9196,	0.104044,	33.9196,	0.000488586,	0.069726,	13.9704,	0.0694554,	13.9162,	7.77263e-05,	1.60945,	0,	1000,	1.50638e+09,	nan,	0,	12.2135,	391.76,	24250.5,	0,	969,	339,	0.45,	0,	0.34,	0,	42.47,	4439.11,	1.00817,	4438.1,	42.43,	nan,	21.7285,	14.5347,	7029.99,	5894.74,	1.23291e+06,	5874.36,	0,	
350,	340,	6,	12,	0,	0.394095,	22.6535,	0.394095,	22.6535,	0.000500144,	0,	0.652311,	0.99313,	0.0806223,	0.820552,	0.00061733,	0.00216636,	0.0604503,	74.354,	17.8901,	2.16124,	24.6166,	2.00247,	0.50325,	10.6045,	0,	0,	nan,	666,	0.362623,	26.1776,	0.362623,	26.1776,	0.000501895,	0.0667969,	10.506,	0.0665377,	10.4653,	7.30209e-06,	1.30304,	0,	1000,	1.50638e+09,	nan,	0,	7.04844,	388.97,	20373.5,	0,	987,	340,	0.95,	0,	0.47,	0,	40,	3775.87,	1.00671,	3774.87,	39.98,	nan,	21.7285,	14.5347,	7029.99,	5934.74,	1.23668e+06,	5914.34,	0,	
137,	341,	6,	4,	0,	0.347418,	31.9669,	0.347418,	31.9669,	0.000500006,	0,	0.0813569,	0.225578,	0.877069,	0.447518,	0.00495355,	0.00426963,	0.0543421,	48.6611,	5.60925,	3.75414,	13.4255,	2.01981,	0.506404,	10.5434,	0,	0,	nan,	666,	0.132375,	41.3137,	0.132375,	41.3137,	0.000518161,	0.0678497,	11.428,	0.0675864,	11.3837,	2.1768e-05,	3.12118,	0,	1000,	1.50638e+09,	nan,	0,	17.1521,	394.58,	21841.7,	0,	942,	341,	0.86,	0,	0.63,	0,	43.69,	4015.9,	1.00835,	4014.89,	43.61,	nan,	21.7285,	14.5347,	7029.99,	5978.43,	1.2407e+06,	5957.95,	0,	
483,	342,	6,	18,	0,	0.390186,	26.5424,	0.390186,	26.5424,	0.0005,	0,	0.859676,	0.0546226,	0.99745,	0.253538,	7.90149e-05,	0.000279692,	3.22987e-05,	83.6854,	2.87396,	3.9949,	7.60614,	2.00032,	0.50042,	10.0003,	0,	0,	nan,	666,	0.316668,	30.7682,	0.316668,	30.7682,	0.000556696,	0.0749617,	13.5191,	0.0746708,	13.4667,	7.11843e-05,	1.08906,	0,	1000,	1.50638e+09,	nan,	0,	6.31824,	295.13,	19609.8,	0,	992,	342,	0.83,	0,	0.37,	0,	25.77,	3618.73,	1.00763,	3617.72,	25.76,	nan,	21.7285,	14.5347,	7029.99,	6004.2,	1.24432e+06,	5983.71,	0,	
429,	343,	6,	15,	0,	0.380525,	27.2668,	0.380525,	27.2668,	0.000499999,	0,	0.341543,	0.180267,	0.203318,	0.349709,	0.182958,	0.141975,	0.0143852,	60.3694,	4.88426,	2.40664,	10.4913,	2.73183,	0.712963,	10.1439,	0,	0,	nan,	666,	0.12052,	51.1662,	0.12052,	51.1662,	0.000543332,	0.104137,	15.3879,	0.103733,	15.3282,	2.8335e-05,	2.49471,	0,	1000,	1.50638e+09,	nan,	0,	14.7462,	392.28,	23294.2,	0,	631,	343,	0.85,	0,	0.6,	0,	42.96,	4289.29,	1.00974,	4288.28,	42.56,	nan,	21.7285,	14.5347,	7029.99,	6047.16,	1.24861e+06,	6026.27,	0,	
74,	344,	6,	3,	0,	0.390964,	21.9894,	0.390964,	21.9894,	0.000500001,	0,	0.606263,	0.976932,	0.00685496,	0.730795,	0.0721095,	0.0137606,	0.00313052,	72.2818,	17.6309,	2.01371,	21.9238,	2.28844,	0.520641,	10.0313,	1.48727e-07,	0.000577202,	nan,	666,	0.395028,	22.746,	0.395028,	22.746,	0.000499927,	0.0461258,	7.80203,	0.0459468,	7.77176,	3.68586e-06,	1.43085,	0,	1000,	1.50638e+09,	nan,	0,	6.09751,	296.67,	20971.3,	0,	972,	344,	1,	0,	0.5,	0,	25.91,	3855.04,	1.00792,	3854.03,	25.88,	nan,	21.7291,	14.5347,	7029.99,	6073.07,	1.25246e+06,	6052.15,	0,	
56,	345,	6,	2,	0,	0.383276,	22.5199,	0.383276,	22.5199,	0.000500042,	0,	0.86342,	0.723179,	0.121677,	0.36051,	1.99728e-05,	0.0395669,	0.00182629,	83.8539,	13.5709,	2.24335,	10.8153,	2.00008,	0.55935,	10.0183,	0,	0,	nan,	666,	0.387596,	25.2275,	0.387596,	25.2275,	0.000499722,	0.0812805,	11.6749,	0.0809651,	11.6296,	5.13519e-05,	1.01131,	0,	1000,	1.50638e+09,	nan,	0,	6.75,	394.26,	18979.7,	0,	923,	345,	0.58,	0,	0.27,	0,	42.02,	3537.56,	1.00929,	3536.55,	41.93,	nan,	21.7291,	14.5347,	7029.99,	6115.09,	1.256e+06,	6094.08,	0,	
418,	346,	6,	15,	0,	0.369546,	27.5861,	0.369546,	27.5861,	0.000500128,	0,	0.426678,	0.178964,	0.144438,	0.48052,	0.0189551,	0.929169,	0.0019182,	64.2005,	4.86342,	2.28888,	14.4156,	2.07582,	1.89375,	10.0192,	0,	0,	nan,	666,	0.224417,	32.3292,	0.224417,	32.3292,	0.00052201,	0.0670112,	12.5468,	0.0667512,	12.4981,	5.11382e-05,	2.05696,	0,	1000,	1.50638e+09,	nan,	0,	9.88112,	291.84,	20865.9,	0,	945,	346,	0.73,	0,	0.62,	0,	26.22,	3877.97,	1.01316,	3876.95,	26.18,	nan,	21.7291,	14.5347,	7029.99,	6141.31,	1.25988e+06,	6120.26,	0,	
425,	347,	6,	15,	0,	0.391522,	24.5484,	0.391522,	24.5484,	0.000500002,	0,	0.234197,	0.992199,	0.596266,	0.55848,	0.131426,	0.0250261,	0.032703,	55.5389,	17.8752,	3.19253,	16.7544,	2.5257,	0.537539,	10.327,	0,	0,	nan,	666,	0.354637,	30.7667,	0.354637,	30.7667,	0.00050202,	0.0987635,	14.6745,	0.0983802,	14.6175,	7.19196e-05,	0.867698,	0,	1000,	1.50639e+09,	nan,	0,	5.63602,	3335.66,	25128.5,	0,	991,	347,	0.56,	0,	0.25,	0,	329.67,	4575.14,	1.02287,	4574.12,	6.43,	323.23,	21.7291,	14.5347,	7353.22,	6147.75,	1.26445e+06,	6126.69,	0,	
531,	348,	6,	21,	0,	0.39666,	26.2693,	0.39666,	26.2693,	0.000500352,	0,	0.500517,	0.0587047,	0.0390624,	0.803241,	0.0261567,	0.482343,	0.00448662,	67.5233,	2.93927,	2.07812,	24.0972,	2.10463,	1.22351,	10.0449,	0,	0,	nan,	666,	0.0744157,	50.6059,	0.0744157,	50.6059,	0.000555985,	0.0488876,	7.53787,	0.0486979,	7.50862,	4.78388e-05,	5.03784,	0,	1000,	1.50639e+09,	nan,	0,	15.1505,	342.78,	19597,	0,	992,	348,	0.86,	0,	0.83,	0,	29.9,	3622.61,	1.00936,	3621.6,	29.89,	nan,	21.7291,	14.5347,	7353.22,	6177.65,	1.26807e+06,	6156.58,	0,	
52,	349,	6,	2,	0,	0.396423,	21.7906,	0.396423,	21.7906,	0.000499999,	0,	0.501656,	0.989806,	0.00147856,	0.522945,	0.0186337,	0.0599504,	0.00876762,	67.5745,	17.8369,	2.00296,	15.6884,	2.07453,	0.589926,	10.0877,	2.17192e-07,	0.000866066,	nan,	666,	0.388257,	21.894,	0.388257,	21.894,	0.000497777,	0.0555581,	8.04063,	0.0553425,	8.00943,	4.55142e-05,	1.09792,	0,	1000,	1.50639e+09,	nan,	0,	5.8002,	445.8,	21362.7,	0,	968,	349,	0.59,	0,	0.36,	0,	49.04,	3938.52,	1.00825,	3937.52,	49,	nan,	21.73,	14.5347,	7353.22,	6226.69,	1.27201e+06,	6205.58,	0,	
378,	350,	6,	13,	0,	0.388682,	24.1756,	0.388682,	24.1756,	0.000499999,	0,	0.933094,	0.701119,	0.3184,	0.529893,	0.197515,	0.0095381,	0.00571217,	86.9892,	13.2179,	2.6368,	15.8968,	2.79006,	0.514307,	10.0571,	0,	0,	nan,	666,	0.333135,	35.771,	0.333135,	35.771,	0.000505256,	0.109382,	15.705,	0.108957,	15.6441,	4.69764e-05,	0.840262,	0,	1000,	1.50639e+09,	nan,	0,	8.64094,	438.46,	25033.1,	0,	965,	350,	0.63,	0,	0.26,	0,	45.94,	4563.2,	1.00869,	4562.19,	45.9,	nan,	21.73,	14.5347,	7353.22,	6272.63,	1.27658e+06,	6251.48,	0,	
113,	351,	6,	4,	0,	0.317102,	35.8783,	0.317102,	35.8783,	0.0005,	0,	0.0676852,	0.103554,	0.209646,	0.501363,	0.264445,	0.188933,	0.0296591,	48.0458,	3.65687,	2.41929,	15.0409,	3.05778,	0.7834,	10.2966,	0,	0,	nan,	666,	0.292029,	39.4018,	0.292029,	39.4018,	0.000511683,	0.108159,	15.5796,	0.10774,	15.5192,	1.26281e-05,	1.88894,	0,	1000,	1.50639e+09,	nan,	0,	10.9381,	445.33,	26042,	0,	982,	351,	0.96,	0,	0.55,	0,	49.17,	4744.66,	1.00752,	4743.65,	49.14,	nan,	21.73,	14.5347,	7353.22,	6321.8,	1.28132e+06,	6300.62,	0,	
16,	352,	6,	1,	0,	0.344142,	30.4075,	0.344142,	30.4075,	0.00050008,	0,	0.000864227,	0.104007,	0.0590972,	0.365031,	0.0738601,	0.190641,	0.000228029,	45.0389,	3.66411,	2.11819,	10.9509,	2.29544,	0.785962,	10.0023,	3.84066e-07,	0.00153727,	nan,	666,	0.0964046,	63.551,	0.0964046,	63.551,	0.00052393,	0.0281174,	4.86181,	0.0280083,	4.84294,	1.42843e-05,	2.32603,	0,	1000,	1.50639e+09,	nan,	0,	4.56673,	446.67,	21345.5,	0,	922,	352,	0.99,	0,	0.85,	0,	48.55,	3954.06,	1.00737,	3953.05,	48.44,	nan,	21.7315,	14.5347,	7353.22,	6370.35,	1.28527e+06,	6349.06,	0,	
201,	353,	6,	6,	0,	0.387355,	22.6028,	0.387355,	22.6028,	0.000500001,	0,	0.841789,	0.717232,	0.0768566,	0.436481,	0.0959211,	0.261444,	5.83469e-05,	82.8805,	13.4757,	2.15371,	13.0944,	2.38368,	0.892165,	10.0006,	0,	0,	nan,	666,	0.387721,	23.3428,	0.387721,	23.3428,	0.000505269,	0.0742591,	10.8311,	0.0739709,	10.789,	1.88415e-05,	1.43326,	0,	1000,	1.50639e+09,	nan,	0,	8.85063,	451.13,	21283.7,	0,	980,	353,	0.78,	0,	0.42,	0,	49.51,	3919.06,	1.00792,	3918.05,	49.48,	nan,	21.7315,	14.5347,	7353.22,	6419.86,	1.28919e+06,	6398.54,	0,	
50,	354,	6,	2,	0,	0.378105,	23.3137,	0.378105,	23.3137,	0.000500128,	0,	0.754995,	0.433247,	0.00369215,	0.795025,	0.0438402,	0.024965,	0.0113961,	78.9748,	8.93196,	2.00738,	23.8508,	2.17536,	0.537448,	10.114,	2.41234e-07,	0.000948147,	nan,	666,	0.505637,	14.5733,	0.505637,	14.5733,	0.000494078,	0.0398153,	6.52053,	0.0396609,	6.49523,	6.56318e-05,	1.36665,	0,	1000,	1.50639e+09,	nan,	0,	5.48175,	454.37,	20889.7,	0,	993,	354,	0.51,	0,	0.37,	0,	50.64,	3879.77,	1.01524,	3878.75,	50.63,	nan,	21.7325,	14.5347,	7353.22,	6470.5,	1.29307e+06,	6449.17,	0,	
299,	355,	6,	10,	0,	0.387357,	24.4414,	0.387357,	24.4414,	0.000499999,	0,	0.581809,	0.978597,	0.405264,	0.18038,	0.202272,	0.0182581,	0.0108095,	71.1814,	17.6576,	2.81053,	5.4114,	2.80909,	0.527387,	10.1081,	0,	0,	nan,	666,	0.359535,	31.2256,	0.359535,	31.2256,	0.000499211,	0.0992469,	14.731,	0.0988618,	14.6738,	1.76736e-05,	1.02894,	0,	1000,	1.5064e+09,	nan,	0,	5.04144,	450.71,	25923,	0,	923,	355,	0.7,	0,	0.33,	0,	49.31,	4724.3,	1.02639,	4723.28,	49.21,	nan,	21.7325,	14.5347,	7353.22,	6519.81,	1.2978e+06,	6498.38,	0,	
645,	356,	6,	61,	10000,	10001,	10001,	9999.12,	9999.12,	9999.12,	1,	0.00194297,	0.110031,	0.0817225,	0.356696,	0.0672484,	0.00952393,	0.0117043,	45.0874,	3.7605,	2.16344,	10.7009,	2.26899,	0.514286,	10.117,	0,	0,	nan,	666,	0.543711,	4.26793,	0.543711,	4.26793,	0.000520452,	0.0212709,	3.47944,	0.0211883,	3.46594,	1.12101e-05,	4.3517,	0,	1000,	1.50639e+09,	nan,	0,	9.62356,	344.43,	105.75,	0,	979,	356,	0.9,	0,	0.81,	1,	30.05,	141.079,	1.04404,	140.034,	30.03,	nan,	21.7325,	14.5347,	7353.22,	6549.86,	1.29794e+06,	6528.41,	0,	
490,	357,	6,	18,	0,	0.381115,	27.7115,	0.381115,	27.7115,	0.000500172,	0,	0.296524,	0.146784,	0.414797,	0.356351,	0.0617734,	0.0714707,	0.0115064,	58.3436,	4.34854,	2.82959,	10.6905,	2.24709,	0.607206,	10.1151,	0,	0,	nan,	666,	0.536495,	6.85206,	0.536495,	6.85206,	0.000534429,	0.0452622,	7.26036,	0.0450866,	7.23218,	1.60061e-05,	2.9781,	0,	1000,	1.5064e+09,	nan,	0,	8.56575,	353.58,	21105,	0,	942,	357,	0.85,	0,	0.72,	0,	31.24,	3916.3,	2.0071,	3914.29,	31.2,	nan,	21.7325,	14.5347,	7353.22,	6581.1,	1.30185e+06,	6559.61,	0,	
530,	358,	6,	21,	0,	0.398407,	25.0008,	0.398407,	25.0008,	0.000500007,	0,	0.00981726,	0.762715,	0.431089,	0.397567,	0.0269034,	0.293191,	0.0178289,	45.4418,	14.2034,	2.86218,	11.927,	2.10761,	0.939786,	10.1783,	0,	0,	nan,	666,	0.35057,	24.3967,	0.35057,	24.3967,	0.000486762,	0.0997783,	12.1895,	0.0993911,	12.1422,	7.8492e-05,	1.40227,	0,	1000,	1.5064e+09,	nan,	0,	10.5687,	3130.95,	21942.5,	0,	999,	358,	0.48,	0,	0.3,	0,	310.65,	4049.94,	1.00774,	4048.93,	9.61,	301.03,	21.7325,	14.5347,	7654.25,	6590.72,	1.3059e+06,	6569.22,	0,	
319,	359,	6,	10,	0,	0.376458,	26.3335,	0.376458,	26.3335,	0.0005,	0,	0.953039,	0.219074,	0.116081,	0.345621,	0.0805404,	0.0397162,	0.0415719,	87.8868,	5.50519,	2.23216,	10.3686,	2.32216,	0.559574,	10.4157,	0,	0,	nan,	666,	0.365831,	13.2144,	0.365831,	13.2144,	0.000509754,	0.0879706,	9.78008,	0.0876292,	9.74213,	3.22622e-05,	3.01295,	0,	1000,	1.5064e+09,	nan,	0,	20.8347,	455.65,	21866,	0,	996,	359,	0.71,	0,	0.58,	0,	48.08,	4024.87,	1.00834,	4023.86,	48.07,	nan,	21.7325,	14.5347,	7654.25,	6638.8,	1.30993e+06,	6617.29,	0,	
385,	360,	6,	13,	0,	0.37817,	26.7899,	0.37817,	26.7899,	0.000500159,	0,	0.421521,	0.0656557,	0.149879,	0.766422,	0.0358122,	0.0481316,	0.000544072,	63.9685,	3.05049,	2.29976,	22.9927,	2.14325,	0.572197,	10.0054,	0,	0,	nan,	666,	0.372511,	21.1495,	0.372511,	21.1495,	0.000532677,	0.059697,	10.8613,	0.0594653,	10.8192,	2.41697e-05,	1.3165,	0,	1000,	1.5064e+09,	nan,	0,	6.57351,	454.24,	19017.9,	0,	321,	360,	0.93,	0,	0.46,	0,	48.03,	3536.59,	1.00744,	3535.59,	47.17,	nan,	21.7325,	14.5347,	7654.25,	6686.83,	1.31347e+06,	6664.46,	0,	
402,	361,	6,	14,	0,	0.389771,	24.1848,	0.389771,	24.1848,	0.000500002,	0,	0.995078,	0.313584,	0.216257,	0.627852,	0.0639336,	0.131371,	0.00191637,	89.7785,	7.01735,	2.43251,	18.8356,	2.25573,	0.697056,	10.0192,	0,	0,	nan,	666,	0.355553,	16.5143,	0.355553,	16.5143,	0.000478418,	0.0976599,	10.5992,	0.0972809,	10.5581,	0.000101367,	1.4752,	0,	1000,	1.5064e+09,	nan,	0,	16.4257,	456.75,	23774.4,	0,	744,	361,	0.43,	0,	0.28,	0,	48.92,	4326.13,	1.02043,	4325.11,	48.62,	nan,	21.7325,	14.5347,	7654.25,	6735.75,	1.31779e+06,	6713.08,	0,	
