postionInDataBase,	memberNumber,	created,	ParetoRank,	distToRegOfInt,	fitness0,	flowparam0,	flowparam1,	flowparam2,	flowparam3,	scaled_WB.CA,	scaled_WB.SD,	scaled_WB.SH,	scaled_WB.FA,	scaled_WB.FH,	scaled_WB.FW,	scaled_WB.P,	WB.CA,	WB.SD,	WB.SH,	WB.FA,	WB.FH,	WB.FW,	WB.P,	AGdivTime,	AreaGain,	AreaGain_currentObjectives,	MEMBEROPTIMIZATIONFLAG,	MM_fit0,	MM_flowparam0,	MM_flowparam1,	MM_flowparam2,	MMdev_fit0,	MMdev_flowparam0,	MMdev_flowparam1,	MMdev_flowparam2,	MMexpImpr,	MetaModel,	NUOFMEMBEREXPIMPR,	TimeStamp,	UDP_Name,	VarianceExpImpr2ROI,	VarianceMMexpImpr,	cpuSecondsCreated6,	cpuSecondsUDP,	expImpr2ROI,	numbMembCreatedOfBest,	numberWhenCreated,	probOfFullfillROI,	probOfImpROI,	probOfImpr,	remainingProcesses,	secondsCreated6,	secondsUDP,	timeOfProcess0,	timeOfProcess1,	timeOptiOnMMofBest,	timeTraining,	cumulativeVolumeGain,	cumulativeVolumeGain_currentObjectives,	cumTimeTraining,	cumTimeOptiOnMM,	cumTimeUDP,	cumTimeOptiOnMMofBest,	fidelity,	
71,	479,	6,	72,	0,	0.295418,	0.295418,	113.592,	0.000500205,	0,	0.37071,	0.167954,	0.765793,	0.958252,	0.968066,	0.918932,	0.755035,	61.6819,	4.68727,	3.53159,	28.7476,	5.87227,	1.8784,	17.5504,	0,	0,	nan,	666,	0.248522,	0.248522,	103.375,	0.00052196,	0.0836143,	0.0832898,	17.3389,	1.37274e-05,	0.0153653,	0,	1000,	1.50722e+09,	nan,	0,	0.0012082,	517.33,	67464.7,	0,	861,	479,	0.99,	0,	0.22,	0,	56,	12153,	1.01203,	12152,	55.72,	nan,	0.750617,	0.736233,	14194.9,	12687.2,	4.58888e+06,	12642.1,	0,	
368,	480,	6,	368,	0,	0.341208,	0.341208,	58.5428,	0.000500337,	0,	0.510042,	0.119093,	0.350171,	0.986178,	0.731724,	0.981528,	0.419768,	67.9519,	3.90549,	2.70034,	29.5854,	4.9269,	1.97229,	14.1977,	0,	0,	nan,	666,	0.0506041,	0.0506041,	50.7785,	0.000507965,	0.109931,	0.109504,	26.7431,	3.72801e-05,	0.0311249,	0,	1000,	1.50722e+09,	nan,	0,	0.00362917,	517.71,	56837.5,	0,	947,	480,	0.45,	0,	0.27,	0,	55.33,	10223,	1.00822,	10222,	55.21,	nan,	0.750617,	0.736233,	14194.9,	12742.5,	4.5991e+06,	12697.3,	0,	
131,	481,	6,	132,	0,	0.310637,	0.310637,	99.2946,	0.0005,	0,	0.390688,	0.120115,	0.538569,	0.617715,	0.902995,	0.972558,	0.806361,	62.581,	3.92184,	3.07714,	18.5315,	5.61198,	1.95884,	18.0636,	0,	0,	nan,	666,	0.0525703,	0.0525703,	81.8034,	0.000499811,	0.0607515,	0.0605157,	22.6067,	3.26867e-05,	0.0523971,	0,	1000,	1.50723e+09,	nan,	0,	0.0060218,	519.66,	65121.7,	0,	922,	481,	0.52,	0,	0.42,	0,	56.13,	11732.8,	1.07873,	11731.8,	55.98,	nan,	0.750617,	0.736233,	14194.9,	12798.7,	4.61084e+06,	12753.3,	0,	
32,	482,	6,	33,	0,	0.276479,	0.276479,	128.867,	0.000500001,	0,	0.323492,	0.150464,	0.68951,	0.810503,	0.871911,	0.935811,	0.893061,	59.5571,	4.40742,	3.37902,	24.3151,	5.48764,	1.90372,	18.9306,	0,	0,	nan,	666,	0.283448,	0.283448,	123.37,	0.000509427,	0.106813,	0.106398,	9.23966,	6.34576e-06,	0.00872208,	0,	1000,	1.50723e+09,	nan,	0,	0.00105162,	523.69,	68229.7,	0,	912,	482,	1,	0,	0.09,	0,	57.15,	12268.5,	1.01751,	12267.5,	56.98,	nan,	0.750617,	0.736233,	14194.9,	12855.8,	4.6231e+06,	12810.3,	0,	
19,	483,	6,	20,	0,	0.26972,	0.26972,	133.403,	0.000499997,	0,	0.33425,	0.125532,	0.766251,	0.48934,	0.987253,	0.967925,	0.974828,	60.0412,	4.00851,	3.5325,	14.6802,	5.94901,	1.95189,	19.7483,	0,	0,	nan,	666,	0.242084,	0.242084,	102.329,	0.000553039,	0.108086,	0.107666,	24.6796,	5.24749e-05,	0.0355088,	0,	1000,	1.50724e+09,	nan,	0,	0.00328111,	3935.52,	72845.7,	0,	975,	483,	0.88,	0,	0.45,	0,	457.57,	13020.2,	1.00835,	13019.2,	4.22,	453.31,	0.750617,	0.736233,	14648.3,	12860.1,	4.63612e+06,	12814.5,	0,	
99,	484,	6,	100,	0,	0.30265,	0.30265,	84.1248,	0.000500523,	0,	0.419919,	0.0738623,	0.490503,	0.169426,	0.636008,	0.981868,	0.986639,	63.8964,	3.1818,	2.98101,	5.08277,	4.54403,	1.9728,	19.8664,	0,	0,	nan,	666,	0.29374,	0.29374,	63.6137,	0.000551473,	0.129088,	0.128587,	28.1843,	6.04136e-05,	0.0189737,	0,	1000,	1.50724e+09,	nan,	0,	0.00195989,	383.89,	70680.4,	0,	999,	484,	0.83,	0,	0.23,	0,	33.7,	12699.9,	1.00754,	12698.9,	33.69,	nan,	0.750617,	0.736233,	14648.3,	12893.8,	4.64882e+06,	12848.2,	0,	
377,	485,	6,	377,	0,	0.34186,	0.34186,	91.7204,	0.000500432,	0,	0.52683,	0.209451,	0.748562,	0.792319,	0.796773,	0.957136,	0.987364,	68.7074,	5.35122,	3.49712,	23.7696,	5.18709,	1.9357,	19.8736,	0,	0,	nan,	666,	0.308303,	0.308303,	63.2902,	0.000589528,	0.130951,	0.130443,	28.0864,	8.57483e-05,	0.0116699,	0,	1000,	1.50724e+09,	nan,	0,	0.00131996,	520.94,	68740.7,	0,	989,	485,	0.86,	0,	0.16,	0,	56.94,	12327.2,	1.00812,	12326.2,	56.92,	nan,	0.750617,	0.736233,	14648.3,	12950.7,	4.66115e+06,	12905.1,	0,	
391,	486,	6,	390,	0,	0.342679,	0.342679,	80.8934,	0.000500577,	0,	0.605188,	0.206401,	0.625372,	0.73909,	0.854462,	0.980147,	0.846469,	72.2335,	5.30242,	3.25074,	22.1727,	5.41785,	1.97022,	18.4647,	0,	0,	nan,	666,	0.292832,	0.292832,	63.7717,	0.000560383,	0.135037,	0.134513,	28.3109,	0.000102135,	0.0129609,	0,	1000,	1.50724e+09,	nan,	0,	0.00147945,	521.08,	67395.6,	0,	903,	486,	0.75,	0,	0.17,	0,	55.28,	12102.6,	1.00724,	12101.6,	55.1,	nan,	0.750617,	0.736233,	14648.3,	13006,	4.67325e+06,	12960.2,	0,	
380,	487,	6,	380,	0,	0.342047,	0.342047,	105.554,	0.000500362,	0,	0.544692,	0.205283,	0.620336,	0.973825,	0.97089,	0.9113,	0.992779,	69.5111,	5.28453,	3.24067,	29.2148,	5.88356,	1.86695,	19.9278,	0,	0,	nan,	666,	0.300714,	0.300714,	64.2514,	0.000591861,	0.130494,	0.129988,	28.1791,	9.51188e-05,	0.0168506,	0,	1000,	1.50725e+09,	nan,	0,	0.00209953,	532.58,	70762.4,	0,	861,	487,	0.89,	0,	0.19,	0,	60.86,	12678.5,	1.00857,	12677.5,	60.64,	nan,	0.750617,	0.736233,	14648.3,	13066.9,	4.68593e+06,	13020.9,	0,	
236,	488,	6,	236,	0,	0.326861,	0.326861,	76.5088,	0.000500356,	0,	0.245648,	0.163439,	0.442819,	0.395201,	0.98774,	0.96535,	0.312328,	56.0541,	4.61503,	2.88564,	11.856,	5.95096,	1.94802,	13.1233,	0,	0,	nan,	666,	0.287081,	0.287081,	66.6703,	0.000494251,	0.132402,	0.131888,	28.3828,	9.44371e-05,	0.0152098,	0,	1000,	1.50725e+09,	nan,	0,	0.00186955,	448.97,	55031.4,	0,	952,	488,	0.51,	0,	0.15,	0,	41.12,	9877.09,	2.01181,	9875.07,	41.05,	nan,	0.750617,	0.736233,	14648.3,	13108,	4.69581e+06,	13061.9,	0,	
248,	489,	6,	248,	0,	0.328173,	0.328173,	116.113,	0.0005,	0,	0.373521,	0.161127,	0.429785,	0.952924,	0.987978,	0.947903,	0.866054,	61.8084,	4.57803,	2.85957,	28.5877,	5.95191,	1.92185,	18.6605,	0,	0,	nan,	666,	0.273822,	0.273822,	91.9678,	0.000517055,	0.103059,	0.102659,	26.1644,	2.80478e-05,	0.019712,	0,	1000,	1.50725e+09,	nan,	0,	0.00210136,	535.78,	68463.9,	0,	869,	489,	0.82,	0,	0.25,	0,	61.87,	12297,	1.0082,	12295.9,	61.66,	nan,	0.750617,	0.736233,	14648.3,	13169.9,	4.70811e+06,	13123.6,	0,	
181,	490,	6,	181,	0,	0.319956,	0.319956,	62.1862,	0.000500002,	0,	0.396481,	0.145839,	0.916989,	0.425863,	0.758838,	0.965294,	0.0334977,	62.8417,	4.33343,	3.83398,	12.7759,	5.03535,	1.94794,	10.335,	0,	0,	nan,	666,	0.287466,	0.287466,	66.9388,	0.00052366,	0.122999,	0.122522,	27.6334,	3.07044e-05,	0.0157408,	0,	1000,	1.50725e+09,	nan,	0,	0.00166851,	529.98,	50326.2,	0,	995,	490,	0.85,	0,	0.21,	0,	58.01,	9046.76,	1.00764,	9045.75,	58.01,	nan,	0.750617,	0.736233,	14648.3,	13227.9,	4.71715e+06,	13181.6,	0,	
326,	491,	6,	326,	0,	0.336455,	0.336455,	92.2337,	0.000500049,	0,	0.311821,	0.188276,	0.618768,	0.167309,	0.935395,	0.97446,	0.59322,	59.0319,	5.01242,	3.23754,	5.01926,	5.74158,	1.96169,	15.9322,	0,	0,	nan,	666,	0.290686,	0.290686,	69.6706,	0.000511932,	0.134038,	0.133518,	28.2897,	9.73154e-05,	0.014186,	0,	1000,	1.50726e+09,	nan,	0,	0.0016731,	536.62,	59805.7,	0,	929,	491,	0.59,	0,	0.16,	0,	62.19,	10836,	1.00847,	10835,	62.06,	nan,	0.750617,	0.736233,	14648.3,	13290.1,	4.72799e+06,	13243.6,	0,	
157,	492,	6,	157,	0,	0.316142,	0.316142,	111.935,	0.00050016,	0,	0.443879,	0.123301,	0.88293,	0.381278,	0.98681,	0.9572,	0.718671,	64.9746,	3.97281,	3.76586,	11.4383,	5.94724,	1.9358,	17.1867,	0,	0,	nan,	666,	0.30112,	0.30112,	77.7224,	0.00054455,	0.113337,	0.112897,	27.0139,	4.31621e-05,	0.0145263,	0,	1000,	1.50726e+09,	nan,	0,	0.00158115,	511.45,	64970.3,	0,	980,	492,	0.9,	0,	0.22,	0,	53.75,	11667.8,	1.01116,	11666.8,	53.72,	nan,	0.750617,	0.736233,	14648.3,	13343.8,	4.73966e+06,	13297.4,	0,	
302,	493,	6,	302,	0,	0.33375,	0.33375,	95.1705,	0.000500084,	0,	0.362028,	0.228421,	0.347362,	0.00370603,	0.848989,	0.95633,	0.971653,	61.2913,	5.65474,	2.69472,	0.111181,	5.39596,	1.9345,	19.7165,	0,	0,	nan,	666,	0.289433,	0.289433,	64.1537,	0.000476789,	0.134615,	0.134093,	28.193,	0.000117953,	0.0102439,	0,	1000,	1.50726e+09,	nan,	0,	0.00121879,	3264.59,	68782.8,	0,	875,	493,	0.45,	0,	0.12,	0,	300.98,	12345.2,	1.03238,	12344.2,	3.06,	297.76,	0.750617,	0.736233,	14946,	13347,	4.752e+06,	13300.4,	0,	
400,	494,	6,	399,	0,	0.344053,	0.344053,	51.7948,	0.00050045,	0,	0.610863,	0.121326,	0.634037,	0.0081511,	0.431397,	0.923651,	0.467566,	72.4888,	3.94121,	3.26807,	0.244533,	3.72559,	1.88548,	14.6757,	0,	0,	nan,	666,	0.297048,	0.297048,	63.7879,	0.000541725,	0.134109,	0.133588,	28.2415,	7.69242e-05,	0.0173524,	0,	1000,	1.50726e+09,	nan,	0,	0.00190356,	529.08,	54814.5,	0,	784,	494,	0.73,	0,	0.21,	0,	56.02,	9924.65,	1.0141,	9923.64,	55.63,	nan,	0.750617,	0.736233,	14946,	13403,	4.76193e+06,	13356.1,	0,	
578,	495,	6,	575,	10000,	10001,	9999.12,	9999.12,	9999.12,	1,	0.438931,	0.323515,	0.30793,	0.427029,	0.546421,	0.85084,	0.76317,	64.7519,	7.17624,	2.61586,	12.8109,	4.18568,	1.77626,	17.6317,	0,	0,	nan,	666,	0.291637,	0.291637,	64.1019,	0.000503737,	0.134288,	0.133767,	28.2315,	9.25715e-05,	0.0144833,	0,	1000,	1.50727e+09,	nan,	0,	0.0018637,	525.26,	61993.8,	0,	945,	495,	0.55,	0,	0.16,	1,	54.77,	11084.6,	1.01791,	11083.5,	54.67,	nan,	0.750617,	0.736233,	14946,	13457.8,	4.77301e+06,	13410.7,	0,	
282,	496,	6,	282,	0,	0.331794,	0.331794,	69.2824,	0.000500093,	0,	0.410011,	0.18063,	0.528866,	0.00397774,	0.636216,	0.997471,	0.898441,	63.4505,	4.89008,	3.05773,	0.119332,	4.54487,	1.99621,	18.9844,	0,	0,	nan,	666,	0.292207,	0.292207,	63.9324,	0.000491187,	0.13414,	0.133619,	28.2592,	7.80393e-05,	0.0163251,	0,	1000,	1.50727e+09,	nan,	0,	0.00219064,	431.85,	68386.6,	0,	918,	496,	0.5,	0,	0.17,	0,	40.38,	12207.2,	1.00774,	12206.2,	40.29,	nan,	0.750617,	0.736233,	14946,	13498.2,	4.78522e+06,	13451,	0,	
315,	497,	6,	315,	0,	0.335109,	0.335109,	52.0678,	0.000500466,	0,	0.419434,	0.31378,	0.734574,	0.250751,	0.485044,	0.932362,	0.383079,	63.8745,	7.02048,	3.46915,	7.52254,	3.94017,	1.89854,	13.8308,	0,	0,	nan,	666,	0.290841,	0.290841,	64.1193,	0.000484318,	0.134075,	0.133554,	28.2463,	0.000108345,	0.0138356,	0,	1000,	1.50727e+09,	nan,	0,	0.00172228,	399.14,	52877,	0,	852,	497,	0.49,	0,	0.15,	0,	35.25,	9494.43,	1.00848,	9493.42,	35.06,	nan,	0.750617,	0.736233,	14946,	13533.4,	4.79471e+06,	13486.1,	0,	
14,	498,	6,	15,	0,	0.265707,	0.265707,	72.782,	0.000496843,	0,	0.314217,	0.109458,	0.965747,	0.106083,	0.0498746,	0.983116,	0.699998,	59.1398,	3.75134,	3.93149,	3.18248,	2.1995,	1.97467,	17,	0,	0,	nan,	666,	0.204976,	0.204976,	48.7024,	0.000489634,	0.0752993,	0.0750071,	22.4362,	3.18153e-05,	0.0211156,	0,	1000,	1.50727e+09,	nan,	0,	0.00187575,	535.43,	56939.1,	0,	956,	498,	0.5,	0,	0.3,	0,	57.38,	10266.3,	1.01606,	10265.3,	57.29,	nan,	0.750617,	0.736233,	14946,	13590.8,	4.80498e+06,	13543.4,	0,	
327,	499,	6,	327,	0,	0.336542,	0.336542,	60.7643,	0.000500676,	0,	0.636377,	0.172147,	0.950578,	0.0334819,	0.328337,	0.887807,	0.862165,	73.637,	4.75435,	3.90116,	1.00446,	3.31335,	1.83171,	18.6216,	0,	0,	nan,	666,	0.29095,	0.29095,	64.1996,	0.000493606,	0.133944,	0.133424,	28.2395,	9.36119e-05,	0.0138867,	0,	1000,	1.50728e+09,	nan,	0,	0.00189186,	534.26,	63329.6,	0,	983,	499,	0.51,	0,	0.16,	0,	58.27,	11375.2,	2.02646,	11373.2,	58.23,	nan,	0.750617,	0.736233,	14946,	13649.1,	4.81635e+06,	13601.6,	0,	
230,	500,	6,	230,	0,	0.326185,	0.326185,	44.68,	0.000500132,	0,	0.645379,	0.431155,	0.815321,	0.0111426,	0.131986,	0.966288,	0.19632,	74.0421,	8.89847,	3.63064,	0.334279,	2.52795,	1.94943,	11.9632,	0,	0,	nan,	666,	0.290598,	0.290598,	64.2089,	0.000489628,	0.133812,	0.133292,	28.2195,	7.09732e-05,	0.0115504,	0,	1000,	1.50728e+09,	nan,	0,	0.00179479,	534.01,	48012.2,	0,	839,	500,	0.49,	0,	0.12,	0,	58.13,	8632.58,	1.0071,	8631.57,	57.74,	nan,	0.750617,	0.736233,	14946,	13707.2,	4.82499e+06,	13659.3,	0,	
313,	501,	6,	313,	0,	0.335023,	0.335023,	54.5485,	0.000500027,	0,	0.385388,	0.188591,	0.601616,	0.155464,	0.682071,	0.97597,	0.332447,	62.3425,	5.01746,	3.20323,	4.66393,	4.72828,	1.96395,	13.3245,	0,	0,	nan,	666,	0.297158,	0.297158,	64.0099,	0.000493698,	0.13331,	0.132793,	28.165,	6.44309e-05,	0.017914,	0,	1000,	1.50728e+09,	nan,	0,	0.00249202,	536.89,	53042.2,	0,	928,	501,	0.57,	0,	0.17,	0,	57.79,	9620.58,	1.00969,	9619.57,	57.67,	nan,	0.750617,	0.736233,	14946,	13765,	4.83461e+06,	13717,	0,	
345,	502,	6,	345,	0,	0.338663,	0.338663,	65.7581,	0.000500071,	0,	0.345852,	0.316869,	0.854638,	0.465162,	0.552897,	0.906827,	0.850816,	60.5633,	7.06991,	3.70928,	13.9549,	4.21159,	1.86024,	18.5082,	0,	0,	nan,	666,	0.2916,	0.2916,	64.1961,	0.000493709,	0.133548,	0.13303,	28.1585,	9.51452e-05,	0.0173769,	0,	1000,	1.50728e+09,	nan,	0,	0.00208946,	542.75,	64148.2,	0,	987,	502,	0.51,	0,	0.18,	0,	60.63,	11592.5,	1.00798,	11591.5,	60.61,	nan,	0.750617,	0.736233,	14946,	13825.6,	4.8462e+06,	13777.6,	0,	
237,	503,	6,	237,	0,	0.326889,	0.326889,	94.0942,	0.000500091,	0,	0.327511,	0.273578,	0.972846,	0.0421683,	0.819316,	0.985095,	0.88364,	59.738,	6.37725,	3.94569,	1.26505,	5.27726,	1.97764,	18.8364,	0,	0,	nan,	666,	0.291773,	0.291773,	65.2708,	0.00049873,	0.133285,	0.132768,	28.1422,	6.54507e-05,	0.0151839,	0,	1000,	1.50729e+09,	nan,	0,	0.0019045,	538.1,	65155.2,	0,	886,	503,	0.55,	0,	0.18,	0,	57.53,	11764,	1.01487,	11762.9,	57.31,	nan,	0.750617,	0.736233,	14946,	13883.2,	4.85796e+06,	13834.9,	0,	
30,	504,	6,	31,	0,	0.276303,	0.276303,	73.774,	0.00050108,	0,	0.390865,	0.15879,	0.831365,	0.981486,	0.585577,	0.932104,	0.382135,	62.5889,	4.54064,	3.66273,	29.4446,	4.34231,	1.89816,	13.8213,	0,	0,	nan,	666,	0.230909,	0.230909,	79.9046,	0.000511904,	0.0865439,	0.0862081,	22.196,	5.95598e-06,	0.0324527,	0,	1000,	1.50729e+09,	nan,	0,	0.00287092,	4117.14,	55744.9,	0,	910,	504,	1,	0,	0.45,	0,	481.14,	10018.3,	1.00765,	10017.3,	4.62,	476.33,	0.750617,	0.736233,	15422.3,	13888,	4.86798e+06,	13839.5,	0,	
153,	505,	6,	153,	0,	0.315395,	0.315395,	50.4955,	0.000500062,	0,	0.402092,	0.0968452,	0.839592,	0.0616429,	0.0538012,	0.949665,	0.232585,	63.0942,	3.54952,	3.67918,	1.84929,	2.2152,	1.9245,	12.3258,	0,	0,	nan,	666,	0.286344,	0.286344,	55.5705,	0.000528221,	0.107838,	0.107419,	23.0974,	1.58097e-05,	0.0162481,	0,	1000,	1.50729e+09,	nan,	0,	0.00156798,	540.19,	42374.8,	0,	929,	505,	0.98,	0,	0.22,	0,	56.83,	7713.05,	1.00905,	7712.05,	56.68,	nan,	0.750617,	0.736233,	15422.3,	13944.8,	4.8757e+06,	13896.2,	0,	
61,	506,	6,	62,	0,	0.292131,	0.292131,	107.823,	0.000500217,	0,	0.334901,	0.163574,	0.708435,	0.921144,	0.886349,	0.883767,	0.943356,	60.0705,	4.61719,	3.41687,	27.6343,	5.5454,	1.82565,	19.4336,	0,	0,	nan,	666,	0.283754,	0.283754,	125.812,	0.000513909,	0.106854,	0.106439,	15.1055,	1.05424e-05,	0.0137048,	0,	1000,	1.5073e+09,	nan,	0,	0.00119536,	546.08,	69878.4,	0,	679,	506,	0.99,	0,	0.22,	0,	60.73,	12530.1,	1.01122,	12529.1,	60.08,	nan,	0.750617,	0.736233,	15422.3,	14005.5,	4.88823e+06,	13956.3,	0,	
34,	507,	6,	35,	0,	0.277389,	0.277389,	132.931,	0.000500168,	0,	0.306185,	0.169657,	0.648242,	0.945496,	0.988509,	0.977223,	0.925264,	58.7783,	4.71451,	3.29648,	28.3649,	5.95404,	1.96583,	19.2526,	0,	0,	nan,	666,	0.231337,	0.231337,	110.26,	0.000522013,	0.0832389,	0.0829159,	11.8409,	1.62865e-05,	0.0243426,	0,	1000,	1.5073e+09,	nan,	0,	0.00206256,	543,	70814.9,	0,	977,	507,	0.98,	0,	0.33,	0,	58.79,	12682.6,	1.00912,	12681.6,	58.74,	nan,	0.750617,	0.736233,	15422.3,	14064.3,	4.90091e+06,	14015,	0,	
113,	508,	6,	114,	0,	0.30611,	0.30611,	52.2056,	0.000500007,	0,	0.371298,	0.108884,	0.979405,	0.078533,	0.198519,	0.957025,	0.0969423,	61.7084,	3.74215,	3.95881,	2.35599,	2.79408,	1.93554,	10.9694,	0,	0,	nan,	666,	0.295514,	0.295514,	54.9158,	0.000518547,	0.111307,	0.110875,	20.6477,	2.03595e-05,	0.0135823,	0,	1000,	1.5073e+09,	nan,	0,	0.00157992,	553.12,	46400.1,	0,	576,	508,	0.91,	0,	0.18,	0,	62.73,	8356.82,	1.01194,	8355.81,	61.76,	nan,	0.750617,	0.736233,	15422.3,	14127.1,	4.90927e+06,	14076.8,	0,	
11,	509,	6,	12,	0,	0.26491,	0.26491,	134.751,	0.00050002,	0,	0.309959,	0.131574,	0.614999,	0.657529,	0.981362,	0.980661,	0.905776,	58.9481,	4.10518,	3.23,	19.7259,	5.92545,	1.97099,	19.0578,	0,	0,	nan,	666,	0.285458,	0.285458,	126.267,	0.000538694,	0.104386,	0.103981,	19.5969,	3.51513e-05,	0.00877591,	0,	1000,	1.5073e+09,	nan,	0,	0.00073156,	442.26,	70738.1,	0,	959,	509,	0.92,	0,	0.15,	0,	39.41,	12685.9,	1.00771,	12684.9,	39.36,	nan,	0.750617,	0.736233,	15422.3,	14166.5,	4.92195e+06,	14116.2,	0,	
51,	510,	6,	52,	0,	0.28733,	0.28733,	98.6251,	0.000499997,	0,	0.356029,	0.168544,	0.753229,	0.978545,	0.772373,	0.958191,	0.732552,	61.0213,	4.69671,	3.50646,	29.3563,	5.08949,	1.93729,	17.3255,	0,	0,	nan,	666,	0.28817,	0.28817,	86.5582,	0.000532315,	0.108511,	0.108089,	18.9472,	8.47704e-06,	0.0146393,	0,	1000,	1.50731e+09,	nan,	0,	0.00155299,	551.26,	64136.8,	0,	968,	510,	1,	0,	0.22,	0,	61.71,	11560,	1.00755,	11559,	61.64,	nan,	0.750617,	0.736233,	15422.3,	14228.2,	4.93351e+06,	14177.8,	0,	
56,	511,	6,	57,	0,	0.289575,	0.289575,	88.8113,	0.000500023,	0,	0.37281,	0.159065,	0.924081,	0.736846,	0.930199,	0.941171,	0.121757,	61.7764,	4.54505,	3.84816,	22.1054,	5.72079,	1.91176,	11.2176,	0,	0,	nan,	666,	0.225182,	0.225182,	89.2754,	0.000513414,	0.0734167,	0.0731318,	10.7034,	1.16703e-05,	0.0151349,	0,	1000,	1.50731e+09,	nan,	0,	0.00112318,	546.76,	51802.3,	0,	885,	511,	0.98,	0,	0.31,	0,	58.33,	9319.32,	1.00886,	9318.32,	58.06,	nan,	0.750617,	0.736233,	15422.3,	14286.5,	4.94283e+06,	14235.9,	0,	
319,	512,	6,	319,	0,	0.335448,	0.335448,	62.3681,	0.000500099,	0,	0.4386,	0.158049,	0.913331,	0.62361,	0.86924,	0.983202,	0.00352873,	64.737,	4.52879,	3.82666,	18.7083,	5.47696,	1.9748,	10.0353,	0,	0,	nan,	666,	0.28954,	0.28954,	72.4498,	0.000573892,	0.108393,	0.107973,	25.2453,	2.50832e-05,	0.0109009,	0,	1000,	1.50731e+09,	nan,	0,	0.00109469,	551.22,	47685.9,	0,	996,	512,	1,	0,	0.15,	0,	61.39,	8620.31,	1.00788,	8619.3,	61.38,	nan,	0.750617,	0.736233,	15422.3,	14347.9,	4.95145e+06,	14297.2,	0,	
52,	513,	6,	53,	0,	0.288031,	0.288031,	54.1152,	0.000500177,	0,	0.411472,	0.163397,	0.935229,	0.927919,	0.531185,	0.9143,	0.0125913,	63.5162,	4.61435,	3.87046,	27.8376,	4.12474,	1.87145,	10.1259,	0,	0,	nan,	666,	0.28397,	0.28397,	59.5403,	0.000549919,	0.106384,	0.105972,	24.2293,	1.43796e-05,	0.0143711,	0,	1000,	1.50731e+09,	nan,	0,	0.00109807,	548.22,	50903.8,	0,	806,	513,	0.99,	0,	0.21,	0,	59.44,	9170.91,	1.00754,	9169.9,	59.04,	nan,	0.750617,	0.736233,	15422.3,	14407.3,	4.96062e+06,	14356.3,	0,	
94,	514,	6,	95,	0,	0.301487,	0.301487,	78.8256,	0.000500292,	0,	0.573575,	0.0555094,	0.916315,	0.00176637,	0.824535,	0.969809,	0.0122529,	70.8109,	2.88815,	3.83263,	0.052991,	5.29814,	1.95471,	10.1225,	0,	0,	nan,	666,	0.28313,	0.28313,	67.8131,	0.000515045,	0.103592,	0.10319,	25.8397,	2.22193e-05,	0.0195235,	0,	1000,	1.50732e+09,	nan,	0,	0.00189691,	3478.08,	48055.9,	0,	988,	514,	0.86,	0,	0.27,	0,	394.39,	8632.07,	1.01731,	8631.05,	4.96,	389.4,	0.750617,	0.736233,	15811.7,	14412.3,	4.96925e+06,	14361.2,	0,	
126,	515,	6,	127,	0,	0.308585,	0.308585,	62.3001,	0.000500054,	0,	0.533966,	0.0662446,	0.587639,	0.391498,	0.159143,	0.924114,	0.776552,	69.0285,	3.05991,	3.17528,	11.7449,	2.63657,	1.88617,	17.7655,	0,	0,	nan,	666,	0.257808,	0.257808,	57.1516,	0.000534993,	0.0763518,	0.0760555,	26.8859,	4.21123e-05,	0.0169334,	0,	1000,	1.50732e+09,	nan,	0,	0.00136645,	460.56,	56963,	0,	824,	515,	0.84,	0,	0.28,	0,	41.51,	10211.6,	1.0148,	10210.5,	41.3,	nan,	0.750617,	0.736233,	15811.7,	14453.8,	4.97947e+06,	14402.5,	0,	
301,	516,	6,	301,	0,	0.333586,	0.333586,	105.088,	0.000499998,	0,	0.472493,	0.200972,	0.791801,	0.359891,	0.930025,	0.923687,	0.943056,	66.2622,	5.21555,	3.5836,	10.7967,	5.7201,	1.88553,	19.4306,	0,	0,	nan,	666,	0.30205,	0.30205,	66.7512,	0.000533736,	0.13051,	0.130004,	27.8737,	7.66676e-05,	0.0126098,	0,	1000,	1.50732e+09,	nan,	0,	0.00113289,	553.32,	69171.2,	0,	925,	516,	0.71,	0,	0.19,	0,	62.15,	12453.2,	1.00801,	12452.2,	62.01,	nan,	0.750617,	0.736233,	15811.7,	14516,	4.99192e+06,	14464.6,	0,	
337,	517,	6,	337,	0,	0.337828,	0.337828,	64.946,	0.000500006,	0,	0.451853,	0.193899,	0.870923,	0.0280244,	0.69786,	0.927292,	0.737948,	65.3334,	5.10238,	3.74185,	0.840733,	4.79144,	1.89094,	17.3795,	0,	0,	nan,	666,	0.294934,	0.294934,	63.9128,	0.000497383,	0.131941,	0.131429,	27.8949,	0.000108189,	0.0108762,	0,	1000,	1.50732e+09,	nan,	0,	0.00194378,	549.55,	60136.2,	0,	913,	517,	0.52,	0,	0.11,	0,	59.15,	10801.4,	1.01233,	10800.4,	59.01,	nan,	0.750617,	0.736233,	15811.7,	14575.1,	5.00272e+06,	14523.6,	0,	
