postionInDataBase,	memberNumber,	created,	ParetoRank,	distToRegOfInt,	fitness0,	flowparam0,	flowparam1,	flowparam2,	flowparam3,	scaled_WB.CA,	scaled_WB.SD,	scaled_WB.SH,	scaled_WB.FA,	scaled_WB.FH,	scaled_WB.FW,	scaled_WB.P,	WB.CA,	WB.SD,	WB.SH,	WB.FA,	WB.FH,	WB.FW,	WB.P,	AGdivTime,	AreaGain,	AreaGain_currentObjectives,	MEMBEROPTIMIZATIONFLAG,	MM_fit0,	MM_flowparam0,	MM_flowparam1,	MM_flowparam2,	MMdev_fit0,	MMdev_flowparam0,	MMdev_flowparam1,	MMdev_flowparam2,	MMexpImpr,	MetaModel,	NUOFMEMBEREXPIMPR,	TimeStamp,	UDP_Name,	VarianceExpImpr2ROI,	VarianceMMexpImpr,	cpuSecondsCreated6,	cpuSecondsUDP,	expImpr2ROI,	numbMembCreatedOfBest,	numberWhenCreated,	probOfFullfillROI,	probOfImpROI,	probOfImpr,	remainingProcesses,	secondsCreated6,	secondsUDP,	timeOfProcess0,	timeOfProcess1,	timeOptiOnMMofBest,	timeTraining,	cumulativeVolumeGain,	cumulativeVolumeGain_currentObjectives,	cumTimeTraining,	cumTimeOptiOnMM,	cumTimeUDP,	cumTimeOptiOnMMofBest,	fidelity,	
555,	413,	6,	556,	0.000227895,	0.190976,	0.190976,	52.9905,	0.000262105,	0,	0.132029,	0.117227,	0.998712,	0.231619,	0.0400913,	0.0826775,	0.0139458,	50.9413,	3.87563,	3.99742,	6.94856,	2.16037,	0.624016,	10.1395,	0,	0,	nan,	666,	0.202775,	0.202775,	50.9797,	0.000322526,	0.0375149,	0.0373694,	19.7104,	9.90016e-05,	0.00286884,	0,	1000,	1.5066e+09,	nan,	0,	0.000182605,	461.97,	27814.1,	0,	918,	413,	0.05,	0,	0.05,	0,	52.88,	5033.74,	1.02164,	5032.72,	52.76,	nan,	0.720697,	0.700437,	10598.7,	9277.32,	2.10808e+06,	9247.21,	0,	
516,	414,	6,	517,	0.000111401,	0.23776,	0.23776,	45.9261,	0.000378599,	0,	0.000373944,	0.207955,	0.980283,	0.443802,	0.0155465,	0.146934,	0.0043702,	45.0168,	5.32728,	3.96057,	13.314,	2.06219,	0.720402,	10.0437,	0,	0,	nan,	666,	0.24717,	0.24717,	42.1528,	0.000528048,	0.0122205,	0.012173,	8.23356,	2.98954e-05,	0.0142506,	0,	1000,	1.5066e+09,	nan,	0,	0.000231974,	336.85,	27178.4,	0,	958,	414,	0.9,	0,	0.63,	0,	29.58,	4930.61,	1.01487,	4929.59,	29.53,	nan,	0.720697,	0.700437,	10598.7,	9306.9,	2.11301e+06,	9276.74,	0,	
608,	415,	6,	609,	0.000481682,	0.0151837,	0.0151837,	9.0564,	8.31834e-06,	0,	0.249032,	0.00551224,	0.984645,	0.966308,	0.801761,	0.297799,	0.974735,	56.2065,	2.0882,	3.96929,	28.9892,	5.20704,	0.946698,	19.7473,	0,	0,	nan,	666,	0.0677904,	0.0677904,	39.2786,	0.000261309,	0.0932295,	0.0928677,	22.6753,	0.000161541,	0.00755073,	0,	1000,	1.5066e+09,	nan,	0,	0.00125868,	459.78,	39619.9,	0,	994,	415,	0.06,	0,	0.06,	0,	51.21,	7094.25,	1.00747,	7093.24,	51.2,	nan,	0.720697,	0.700437,	10598.7,	9358.11,	2.12011e+06,	9327.94,	0,	
312,	416,	6,	313,	0,	0.411739,	0.411739,	63.8751,	0.00051663,	0,	0.185886,	0.351962,	0.996784,	0.981931,	0.961876,	0.0133945,	0.921446,	53.3649,	7.6314,	3.99357,	29.4579,	5.8475,	0.520092,	19.2145,	0,	0,	nan,	666,	0.385657,	0.385657,	49.4489,	0.000476061,	0.0841738,	0.0838472,	22.5229,	0.000148021,	0.00197326,	0,	1000,	1.5066e+09,	nan,	0,	0.00015552,	453.81,	38356.3,	0,	884,	416,	0.46,	0,	0.04,	0,	46.77,	6874.18,	1.00686,	6873.17,	46.62,	nan,	0.720697,	0.700437,	10598.7,	9404.88,	2.12698e+06,	9374.56,	0,	
523,	417,	6,	524,	0.000130577,	0.250685,	0.250685,	65.1522,	0.000359423,	0,	0.000400297,	0.0952638,	0.351505,	0.3551,	0.254737,	0.0796673,	0.991698,	45.018,	3.52422,	2.70301,	10.653,	3.01895,	0.619501,	19.917,	0,	0,	nan,	666,	0.247606,	0.247606,	50.373,	0.000423157,	0.0197383,	0.0196617,	16.5601,	5.12828e-05,	0.000801675,	0,	1000,	1.5066e+09,	nan,	0,	2.36928e-05,	386.08,	34448.9,	0,	963,	417,	0.1,	0,	0.03,	0,	34.99,	6174.55,	1.0069,	6173.54,	34.95,	nan,	0.720697,	0.700437,	10598.7,	9439.87,	2.13316e+06,	9409.51,	0,	
464,	418,	6,	465,	3.3596e-05,	0.269186,	0.269186,	112.319,	0.000456404,	0,	0.158677,	0.211767,	0.844688,	0.996863,	0.983703,	0.239258,	0.982797,	52.1404,	5.38827,	3.68938,	29.9059,	5.93481,	0.858886,	19.828,	0,	0,	nan,	666,	0.237773,	0.237773,	63.2194,	0.000435424,	0.0301036,	0.0299868,	17.8137,	7.65949e-05,	0.00989772,	0,	1000,	1.50661e+09,	nan,	0,	0.000471202,	374.54,	39933.3,	0,	824,	418,	0.24,	0,	0.21,	0,	29.6,	7193.43,	1.00731,	7192.42,	29.45,	nan,	0.720697,	0.700437,	10598.7,	9469.47,	2.14035e+06,	9438.96,	0,	
514,	419,	6,	515,	0.000110914,	0.242669,	0.242669,	82.5365,	0.000379086,	0,	0.00579341,	0.262274,	0.750089,	0.99732,	0.994386,	0.0889647,	0.953373,	45.2607,	6.19639,	3.50018,	29.9196,	5.97755,	0.633447,	19.5337,	0,	0,	nan,	666,	0.252484,	0.252484,	62.5534,	0.000414828,	0.0313648,	0.0312431,	17.208,	8.18306e-05,	0.00459936,	0,	1000,	1.50661e+09,	nan,	0,	0.000207327,	466.78,	40506.2,	0,	974,	419,	0.18,	0,	0.13,	0,	53.38,	7312.12,	1.01987,	7311.1,	53.33,	nan,	0.720697,	0.700437,	10598.7,	9522.85,	2.14766e+06,	9492.29,	0,	
470,	420,	6,	471,	4.3771e-05,	0.271685,	0.271685,	82.607,	0.000446229,	0,	0.0694802,	0.134444,	0.725361,	0.383434,	0.88052,	0.00635513,	0.0261404,	48.1266,	4.1511,	3.45072,	11.503,	5.52208,	0.509533,	10.2614,	0,	0,	nan,	666,	0.249693,	0.249693,	85.7099,	0.000396052,	0.0242893,	0.024195,	19.3698,	6.98931e-05,	0.00327474,	0,	1000,	1.50661e+09,	nan,	0,	0.000146231,	466.77,	31020.4,	0,	937,	420,	0.09,	0,	0.08,	0,	52.52,	5643.23,	1.01358,	5642.22,	52.43,	nan,	0.720697,	0.700437,	10598.7,	9575.37,	2.1533e+06,	9544.72,	0,	
551,	421,	6,	552,	0.000204762,	0.200334,	0.200334,	79.9329,	0.000285238,	0,	0.00131472,	0.205434,	0.515401,	0.998995,	0.999221,	0.149955,	0.838521,	45.0592,	5.28694,	3.0308,	29.9698,	5.99688,	0.724933,	18.3852,	0,	0,	nan,	666,	0.229733,	0.229733,	70.7166,	0.000341422,	0.0436868,	0.0435173,	18.6205,	0.000120335,	0.00776146,	0,	1000,	1.50661e+09,	nan,	0,	0.0006808,	2863.42,	38425.6,	0,	929,	421,	0.11,	0,	0.1,	0,	318.52,	6903.26,	1.0286,	6902.23,	4,	314.41,	0.720697,	0.700437,	10913.1,	9579.48,	2.16021e+06,	9548.72,	0,	
86,	422,	6,	87,	0,	0.312892,	0.312892,	51.6369,	0.000519424,	0,	0.0166773,	0.198247,	0.953515,	0.374119,	0.00773893,	0.0419208,	0.992167,	45.7505,	5.17195,	3.90703,	11.2236,	2.03096,	0.562881,	19.9217,	0,	0,	nan,	666,	0.261546,	0.261546,	91.5295,	0.000490001,	0.0127589,	0.0127094,	10.2416,	3.82334e-05,	0.00709152,	0,	1000,	1.50661e+09,	nan,	0,	0.000111011,	455.09,	32421,	0,	984,	422,	0.5,	0,	0.42,	0,	47.31,	5861.56,	1.0147,	5860.54,	47.28,	nan,	0.720697,	0.700437,	10913.1,	9626.79,	2.16607e+06,	9596,	0,	
441,	423,	6,	442,	1.3714e-05,	0.280059,	0.280059,	39.2695,	0.000476286,	0,	0.00214854,	0.216835,	0.840838,	0.584786,	0.0217381,	0.1186,	0.0152414,	45.0967,	5.46935,	3.68168,	17.5436,	2.08695,	0.677901,	10.1524,	0,	0,	nan,	666,	0.240052,	0.240052,	42.4709,	0.000498074,	0.00909114,	0.00905587,	7.64578,	5.00633e-05,	0.0163635,	0,	1000,	1.50661e+09,	nan,	0,	0.000331227,	462.13,	25299.5,	0,	998,	423,	0.57,	0,	0.51,	0,	49.52,	4628.95,	1.00819,	4627.94,	49.52,	nan,	0.720697,	0.700437,	10913.1,	9676.31,	2.1707e+06,	9645.52,	0,	
549,	424,	6,	550,	0.000176975,	0.225958,	0.225958,	67.9746,	0.000313025,	0,	0.118453,	0.237984,	0.97927,	0.986054,	0.0381556,	0.237366,	0.951809,	50.3304,	5.80774,	3.95854,	29.5816,	2.15262,	0.856049,	19.5181,	0,	0,	nan,	666,	0.205451,	0.205451,	29.6382,	0.00040427,	0.0292763,	0.0291627,	16.3069,	9.19065e-05,	0.00818764,	0,	1000,	1.50662e+09,	nan,	0,	0.000486104,	467.88,	33160.1,	0,	963,	424,	0.16,	0,	0.16,	0,	51.13,	5998.97,	1.00767,	5997.97,	51.08,	nan,	0.720697,	0.700437,	10913.1,	9727.44,	2.1767e+06,	9696.6,	0,	
3,	425,	6,	4,	0,	0.276334,	0.276334,	39.4395,	0.000492931,	0,	0.000296553,	0.207354,	0.931137,	0.450657,	0.00316081,	0.0123744,	0.00857132,	45.0133,	5.31766,	3.86227,	13.5197,	2.01264,	0.518562,	10.0857,	6.1838e-07,	0.002969,	nan,	666,	0.266234,	0.266234,	39.3936,	0.000512344,	0.00121124,	0.00120654,	3.12984,	4.33483e-06,	0.00466503,	0,	1000,	1.50662e+09,	nan,	0,	3.93208e-05,	472.24,	26062.8,	0,	811,	425,	1,	0,	0.36,	0,	54.82,	4746.43,	1.01001,	4745.42,	54.54,	nan,	0.723666,	0.700437,	10913.1,	9782.26,	2.18144e+06,	9751.14,	0,	
592,	426,	6,	593,	0.000479008,	0.0152212,	0.0152212,	22.2205,	1.09922e-05,	0,	0.369211,	0.00458026,	0.966172,	0.00269463,	0.883591,	0.0056458,	0.0188048,	61.6145,	2.07328,	3.93234,	0.080839,	5.53437,	0.508469,	10.188,	0,	0,	nan,	666,	0.086007,	0.086007,	38.3171,	0.000341076,	0.059784,	0.0595521,	19.7413,	0.000147087,	0.0245155,	0,	1000,	1.50662e+09,	nan,	0,	0.00361457,	467.83,	32814.9,	0,	950,	426,	0.15,	0,	0.15,	0,	51.52,	5926.19,	1.01703,	5925.17,	51.44,	nan,	0.723666,	0.700437,	10913.1,	9833.78,	2.18737e+06,	9802.58,	0,	
596,	427,	6,	597,	0.00047972,	0.0163481,	0.0163481,	28.5229,	1.02804e-05,	0,	0.230846,	0.0349164,	0.998293,	0.00395906,	0.663378,	0.0154309,	0.0557768,	55.3881,	2.55866,	3.99659,	0.118772,	4.65351,	0.523146,	10.5578,	0,	0,	nan,	666,	0.109303,	0.109303,	46.6128,	0.000283751,	0.0534879,	0.0532803,	22.7446,	0.000136612,	0.00673828,	0,	1000,	1.50662e+09,	nan,	0,	0.000808846,	467.56,	33369.5,	0,	977,	427,	0.07,	0,	0.06,	0,	49.86,	6046.32,	1.00787,	6045.31,	49.82,	nan,	0.723666,	0.700437,	10913.1,	9883.64,	2.19342e+06,	9852.4,	0,	
128,	428,	6,	129,	0,	0.331063,	0.331063,	43.7005,	0.000516537,	0,	0.301445,	0.14257,	0.759734,	0.981932,	0.745367,	0.0124394,	0.0322619,	58.565,	4.28112,	3.51947,	29.458,	4.98147,	0.518659,	10.3226,	0,	0,	nan,	666,	0.257916,	0.257916,	48.4528,	0.000359025,	0.0389292,	0.0387781,	18.1096,	8.71632e-05,	0.00282917,	0,	1000,	1.50662e+09,	nan,	0,	0.000153406,	468.86,	30825.8,	0,	926,	428,	0.07,	0,	0.06,	0,	49.82,	5619.07,	1.06875,	5618,	49.7,	nan,	0.723666,	0.700437,	10913.1,	9933.46,	2.19904e+06,	9902.1,	0,	
474,	429,	6,	475,	4.882e-05,	0.262636,	0.262636,	45.5245,	0.00044118,	0,	4.0603e-05,	0.19182,	0.867945,	0.449604,	0.252344,	0.00457194,	0.150364,	45.0018,	5.06912,	3.73589,	13.4881,	3.00938,	0.506858,	11.5036,	0,	0,	nan,	666,	0.262645,	0.262645,	44.7036,	0.000477786,	0.00496073,	0.00494148,	13.1742,	1.27934e-05,	0.00185136,	0,	1000,	1.50662e+09,	nan,	0,	2.47728e-05,	469.51,	28758.1,	0,	339,	429,	0.17,	0,	0.13,	0,	51.73,	5256.75,	1.00849,	5255.74,	50.71,	nan,	0.723666,	0.700437,	10913.1,	9985.19,	2.20429e+06,	9952.81,	0,	
562,	430,	6,	563,	0.000261513,	0.170013,	0.170013,	62.0753,	0.000228487,	0,	7.26747e-05,	0.0242475,	0.00767928,	0.309256,	0.89914,	0.00322381,	0.160779,	45.0033,	2.38796,	2.01536,	9.27768,	5.59656,	0.504836,	11.6078,	0,	0,	nan,	666,	0.187884,	0.187884,	35.1859,	0.000283787,	0.055547,	0.0553315,	21.4073,	0.000122408,	0.00348669,	0,	1000,	1.50662e+09,	nan,	0,	0.000330238,	473.74,	32463.9,	0,	949,	430,	0.05,	0,	0.04,	0,	51,	5893.76,	1.01622,	5892.75,	50.91,	nan,	0.723666,	0.700437,	10913.1,	10036.2,	2.21019e+06,	10003.7,	0,	
499,	431,	6,	500,	7.5719e-05,	0.27034,	0.27034,	79.8895,	0.000414281,	0,	0.105338,	0.0587681,	0.384333,	0.164789,	0.869296,	0.040771,	0.282105,	49.7402,	2.94029,	2.76867,	4.94367,	5.47719,	0.561156,	12.821,	0,	0,	nan,	666,	0.246249,	0.246249,	78.2711,	0.000460018,	0.0124599,	0.0124116,	11.3336,	5.12993e-05,	0.00635978,	0,	1000,	1.50663e+09,	nan,	0,	0.000168812,	3017.67,	31152.9,	0,	292,	431,	0.28,	0,	0.23,	0,	339.1,	5624.41,	1.00862,	5623.4,	3.49,	334.55,	0.723666,	0.700437,	11247.7,	10040.7,	2.21581e+06,	10007.2,	0,	
432,	432,	6,	433,	1.0593e-05,	0.299452,	0.299452,	33.9844,	0.000479407,	0,	0.155386,	0.0583229,	0.470263,	0.121326,	0.0472758,	0.0372841,	0.01127,	51.9924,	2.93317,	2.94053,	3.63978,	2.1891,	0.555926,	10.1127,	0,	0,	nan,	666,	0.222574,	0.222574,	43.2405,	0.000505874,	0.0332186,	0.0330897,	20.8868,	8.35294e-05,	0.024741,	0,	1000,	1.50663e+09,	nan,	0,	0.00102255,	467.73,	27058.5,	0,	991,	432,	0.58,	0,	0.48,	0,	48.43,	4900.71,	1.014,	4899.7,	48.41,	nan,	0.723666,	0.700437,	11247.7,	10089.2,	2.22071e+06,	10055.6,	0,	
472,	433,	6,	473,	4.5472e-05,	0.286182,	0.286182,	63.0811,	0.000444528,	0,	0.0781699,	0.227457,	0.772171,	0.994293,	0.344867,	0.00628566,	0.990411,	48.5176,	5.63932,	3.54434,	29.8288,	3.37947,	0.509428,	19.9041,	0,	0,	nan,	666,	0.254726,	0.254726,	58.8674,	0.00042812,	0.0254587,	0.0253599,	20.235,	4.36449e-05,	0.00211258,	0,	1000,	1.50663e+09,	nan,	0,	0.000116932,	351.91,	35531.6,	0,	989,	433,	0.08,	0,	0.04,	0,	30.84,	6400.19,	1.01614,	6399.17,	30.83,	nan,	0.723666,	0.700437,	11247.7,	10120,	2.22711e+06,	10086.5,	0,	
118,	434,	6,	119,	0,	0.327722,	0.327722,	32.2632,	0.000517264,	0,	0.0228718,	0.131214,	0.771186,	0.000603427,	0.0296804,	0.0200642,	0.00277349,	46.0292,	4.09943,	3.54237,	0.0181028,	2.11872,	0.530096,	10.0277,	0,	0,	nan,	666,	0.199035,	0.199035,	55.9417,	0.000445308,	0.0365011,	0.0363595,	17.6634,	9.63323e-05,	0.0140261,	0,	1000,	1.50663e+09,	nan,	0,	0.000826639,	477.81,	27107.3,	0,	935,	434,	0.33,	0,	0.27,	0,	52.27,	4938.07,	1.01506,	4937.06,	52.18,	nan,	0.723666,	0.700437,	11247.7,	10172.3,	2.23205e+06,	10138.6,	0,	
575,	435,	6,	576,	0.000318263,	0.130882,	0.130882,	36.7071,	0.000171737,	0,	0.183578,	0.0887412,	0.607294,	0.682245,	0.878103,	0.013304,	0.00862653,	53.261,	3.41986,	3.21459,	20.4673,	5.51241,	0.519956,	10.0863,	0,	0,	nan,	666,	0.0940125,	0.0940125,	68.0256,	0.000242258,	0.03901,	0.0388586,	21.827,	0.000125939,	0.0047112,	0,	1000,	1.50663e+09,	nan,	0,	0.000821973,	478.23,	30971.3,	0,	984,	435,	0.03,	0,	0.03,	0,	52.98,	5575.26,	1.00847,	5574.25,	52.95,	nan,	0.723666,	0.700437,	11247.7,	10225.3,	2.23762e+06,	10191.6,	0,	
590,	436,	6,	591,	0.000456018,	0.0342054,	0.0342054,	10.4871,	3.3982e-05,	0,	0.288441,	0.0168884,	0.616138,	0.248951,	0.969516,	0.025185,	0.0574418,	57.9798,	2.27022,	3.23228,	7.46854,	5.87806,	0.537777,	10.5744,	0,	0,	nan,	666,	0.156019,	0.156019,	62.4819,	0.00032931,	0.0400515,	0.0398961,	19.817,	0.000120222,	0.0118685,	0,	1000,	1.50663e+09,	nan,	0,	0.00158547,	357.64,	31567.6,	0,	992,	436,	0.1,	0,	0.1,	0,	31.23,	5715.41,	1.00744,	5714.4,	31.21,	nan,	0.723666,	0.700437,	11247.7,	10256.5,	2.24334e+06,	10222.8,	0,	
548,	437,	6,	549,	0.000172311,	0.223663,	0.223663,	98.8129,	0.000317689,	0,	0.368286,	0.0806952,	0.792031,	0.755786,	0.99736,	0.0821742,	0.195839,	61.5729,	3.29112,	3.58406,	22.6736,	5.98944,	0.623261,	11.9584,	0,	0,	nan,	666,	0.166732,	0.166732,	58.8464,	0.000303796,	0.0561241,	0.0559064,	21.6143,	0.00014182,	0.0121645,	0,	1000,	1.50663e+09,	nan,	0,	0.00167054,	485.11,	32503.8,	0,	935,	437,	0.11,	0,	0.1,	0,	56.11,	5855.78,	1.00764,	5854.78,	56,	nan,	0.723666,	0.700437,	11247.7,	10312.6,	2.2492e+06,	10278.8,	0,	
509,	438,	6,	510,	9.2989e-05,	0.243336,	0.243336,	84.3851,	0.000397011,	0,	0.000663681,	0.213337,	0.812088,	0.671932,	0.996025,	0.00710913,	0.0316883,	45.0299,	5.41339,	3.62418,	20.158,	5.9841,	0.510664,	10.3169,	0,	0,	nan,	666,	0.251172,	0.251172,	87.2774,	0.00047817,	0.00943837,	0.00940174,	12.3287,	3.79651e-05,	0.00745088,	0,	1000,	1.50663e+09,	nan,	0,	0.000151308,	353.6,	32014.4,	0,	995,	438,	0.38,	0,	0.3,	0,	31.16,	5816.57,	1.01152,	5815.56,	31.15,	nan,	0.723666,	0.700437,	11247.7,	10343.8,	2.25501e+06,	10309.9,	0,	
454,	439,	6,	455,	2.5684e-05,	0.28994,	0.28994,	70.9681,	0.000464316,	0,	0.000469114,	0.145064,	0.157799,	0.995183,	0.96502,	0.0172016,	0.0132362,	45.0211,	4.32102,	2.3156,	29.8555,	5.86008,	0.525802,	10.1324,	0,	0,	nan,	666,	0.247231,	0.247231,	64.3246,	0.000442805,	0.036569,	0.0364271,	17.0393,	6.67798e-05,	0.00492131,	0,	1000,	1.50664e+09,	nan,	0,	0.000201306,	483.08,	30974.5,	0,	969,	439,	0.24,	0,	0.15,	0,	54.95,	5611.39,	1.00784,	5610.38,	54.9,	nan,	0.723666,	0.700437,	11247.7,	10398.7,	2.26062e+06,	10364.8,	0,	
565,	440,	6,	566,	0.000271374,	0.17388,	0.17388,	54.4378,	0.000218626,	0,	0.320767,	0.0382577,	0.362678,	0.691667,	0.00198544,	0.192904,	0.00297613,	59.4345,	2.61212,	2.72536,	20.75,	2.00794,	0.789356,	10.0298,	0,	0,	nan,	666,	0.172892,	0.172892,	42.9446,	0.000284321,	0.0558853,	0.0556684,	22.2545,	0.000149346,	0.0100268,	0,	1000,	1.50664e+09,	nan,	0,	0.00131793,	395.95,	25216.1,	0,	986,	440,	0.08,	0,	0.08,	0,	36.16,	4613.61,	1.00811,	4612.6,	36.15,	nan,	0.723666,	0.700437,	11247.7,	10434.9,	2.26524e+06,	10401,	0,	
193,	441,	6,	194,	0,	0.373708,	0.373708,	30.8002,	0.000519667,	0,	0.00160524,	0.259969,	0.99959,	0.379196,	0.38824,	0.0443041,	0.00408941,	45.0722,	6.15951,	3.99918,	11.3759,	3.55296,	0.566456,	10.0409,	0,	0,	nan,	666,	0.255775,	0.255775,	40.6952,	0.000669831,	0.0256123,	0.0255129,	21.1873,	6.67232e-05,	0.0157474,	0,	1000,	1.50664e+09,	nan,	0,	0.000395363,	3119.07,	28639.5,	0,	987,	441,	0.96,	0,	0.55,	0,	311.46,	5169.02,	1.02213,	5168,	2.44,	309.01,	0.723666,	0.700437,	11556.7,	10437.3,	2.27041e+06,	10403.4,	0,	
614,	442,	6,	615,	0.000482563,	0.0126736,	0.0126736,	77.0583,	7.43729e-06,	0,	0.0221045,	0.0753876,	0.981796,	0.632066,	0.0383848,	0.0188245,	0.0473039,	45.9947,	3.2062,	3.96359,	18.962,	2.15354,	0.528237,	10.473,	0,	0,	nan,	666,	0.0446943,	0.0446943,	46.4734,	0.000222238,	0.092485,	0.0921261,	22.6083,	0.000163151,	0.00690969,	0,	1000,	1.50664e+09,	nan,	0,	0.00157826,	369.55,	25471.3,	0,	874,	442,	0.03,	0,	0.03,	0,	32.29,	4615.49,	1.00719,	4614.48,	32.18,	nan,	0.723666,	0.700437,	11556.7,	10469.6,	2.27502e+06,	10435.6,	0,	
617,	443,	6,	618,	0.000482871,	0.0133162,	0.0133162,	2.83182,	7.12931e-06,	0,	0.00292949,	0.000395162,	0.373027,	0.690497,	0.994944,	0.00708708,	0.981196,	45.1318,	2.00632,	2.74605,	20.7149,	5.97978,	0.510631,	19.812,	0,	0,	nan,	666,	0.0595753,	0.0595753,	40.0579,	0.000310789,	0.101052,	0.10066,	23.0994,	0.00017005,	0.0162571,	0,	1000,	1.50664e+09,	nan,	0,	0.00313616,	486.31,	37117.2,	0,	962,	443,	0.09,	0,	0.09,	0,	54.49,	6676.62,	1.00712,	6675.61,	54.43,	nan,	0.723666,	0.700437,	11556.7,	10524.1,	2.2817e+06,	10490,	0,	
220,	444,	6,	221,	0,	0.384192,	0.384192,	43.363,	0.00051669,	0,	6.83015e-05,	0.270829,	0.994473,	0.400034,	0.005075,	0.0140424,	0.99371,	45.0031,	6.33327,	3.98895,	12.001,	2.0203,	0.521064,	19.9371,	0,	0,	nan,	666,	0.272794,	0.272794,	37.4385,	0.000650066,	0.0431703,	0.0430028,	20.4914,	9.1391e-05,	0.00395828,	0,	1000,	1.50664e+09,	nan,	0,	9.2316e-05,	480.73,	30201,	0,	906,	444,	0.94,	0,	0.21,	0,	51.46,	5488.17,	1.00783,	5487.16,	51.32,	nan,	0.723666,	0.700437,	11556.7,	10575.6,	2.28719e+06,	10541.4,	0,	
566,	445,	6,	567,	0.000273874,	0.15987,	0.15987,	43.2999,	0.000216126,	0,	0.107546,	0.151253,	0.875411,	0.634131,	0.993564,	0.0215982,	0.865687,	49.8396,	4.42004,	3.75082,	19.0239,	5.97426,	0.532397,	18.6569,	0,	0,	nan,	666,	0.147256,	0.147256,	76.9327,	0.000307357,	0.0273722,	0.0272659,	17.8684,	8.98929e-05,	0.00418882,	0,	1000,	1.50665e+09,	nan,	0,	0.000575002,	489.62,	40472.2,	0,	964,	445,	0.03,	0,	0.03,	0,	55.53,	7253.39,	1.01226,	7252.37,	55.47,	nan,	0.723666,	0.700437,	11556.7,	10631.1,	2.29444e+06,	10596.8,	0,	
438,	446,	6,	439,	1.2492e-05,	0.281445,	0.281445,	39.4947,	0.000477508,	0,	0.124271,	0.165332,	0.963698,	0.511903,	0.0179862,	0.0099691,	0.0262966,	50.5922,	4.64531,	3.9274,	15.3571,	2.07194,	0.514954,	10.263,	0,	0,	nan,	666,	0.199406,	0.199406,	51.0856,	0.000396017,	0.025896,	0.0257955,	14.0377,	8.15933e-05,	0.0105058,	0,	1000,	1.50664e+09,	nan,	0,	0.000897621,	484.24,	25511.4,	0,	963,	446,	0.14,	0,	0.12,	0,	51.22,	4648.78,	1.00809,	4647.77,	51.16,	nan,	0.723666,	0.700437,	11556.7,	10682.3,	2.29909e+06,	10648,	0,	
252,	447,	6,	253,	0,	0.39632,	0.39632,	65.1992,	0.000515447,	0,	0.00306028,	0.360932,	0.998019,	0.248427,	0.877325,	0.000653996,	0.888122,	45.1377,	7.77491,	3.99604,	7.4528,	5.5093,	0.500981,	18.8812,	0,	0,	nan,	666,	0.34559,	0.34559,	49.8827,	0.00056616,	0.0776379,	0.0773366,	22.2727,	0.000151272,	0.00447042,	0,	1000,	1.50665e+09,	nan,	0,	0.000234343,	487.96,	40062.9,	0,	845,	447,	0.68,	0,	0.12,	0,	55.5,	7225.11,	1.00801,	7224.1,	55.26,	nan,	0.723666,	0.700437,	11556.7,	10737.8,	2.30631e+06,	10703.3,	0,	
439,	448,	6,	440,	1.2745e-05,	0.275621,	0.275621,	83.1573,	0.000477255,	0,	0.00110152,	0.146329,	0.743884,	0.221815,	0.919036,	0.0312203,	0.0674771,	45.0496,	4.34126,	3.48777,	6.65444,	5.67614,	0.54683,	10.6748,	0,	0,	nan,	666,	0.209479,	0.209479,	83.9141,	0.000453876,	0.0317874,	0.0316641,	14.3599,	9.74023e-05,	0.018978,	0,	1000,	1.50665e+09,	nan,	0,	0.00100708,	355.85,	32748.1,	0,	991,	448,	0.36,	0,	0.32,	0,	31.2,	5914.97,	1.00729,	5913.96,	31.19,	nan,	0.723666,	0.700437,	11556.7,	10769,	2.31223e+06,	10734.4,	0,	
537,	449,	6,	538,	0.000155321,	0.220945,	0.220945,	88.2621,	0.000334679,	0,	0.0817604,	0.149799,	0.76281,	0.587397,	0.976154,	0.00609811,	0.0620016,	48.6792,	4.39678,	3.52562,	17.6219,	5.90462,	0.509147,	10.62,	0,	0,	nan,	666,	0.196991,	0.196991,	78.5264,	0.000375592,	0.0245161,	0.024421,	15.2895,	9.07327e-05,	0.00497241,	0,	1000,	1.50665e+09,	nan,	0,	0.000431501,	493.65,	31908.8,	0,	652,	449,	0.11,	0,	0.07,	0,	55.22,	5820.97,	1.00769,	5819.96,	54.76,	nan,	0.723666,	0.700437,	11556.7,	10824.2,	2.31805e+06,	10789.2,	0,	
568,	450,	6,	569,	0.000275135,	0.169757,	0.169757,	56.4422,	0.000214865,	0,	0.00131465,	0.129429,	0.232974,	0.993999,	0.0040856,	0.0146208,	0.0141166,	45.0592,	4.07087,	2.46595,	29.82,	2.01634,	0.521931,	10.1412,	0,	0,	nan,	666,	0.2144,	0.2144,	51.2375,	0.000360962,	0.0312308,	0.0311096,	18.7922,	8.81012e-05,	0.00538123,	0,	1000,	1.50665e+09,	nan,	0,	0.000409036,	483.47,	25437.3,	0,	965,	450,	0.08,	0,	0.08,	0,	50.6,	4662.3,	1.0135,	4661.29,	50.55,	nan,	0.723666,	0.700437,	11556.7,	10874.8,	2.32271e+06,	10839.8,	0,	
