postionInDataBase,	memberNumber,	created,	ParetoRank,	distToRegOfInt,	fitness0,	fitness1,	flowparam0,	flowparam1,	flowparam2,	flowparam3,	scaled_WB.CA,	scaled_WB.SD,	scaled_WB.SH,	scaled_WB.FA,	scaled_WB.FH,	scaled_WB.FW,	scaled_WB.P,	WB.CA,	WB.SD,	WB.SH,	WB.FA,	WB.FH,	WB.FW,	WB.P,	AGdivTime,	AreaGain,	AreaGain_currentObjectives,	MEMBEROPTIMIZATIONFLAG,	MM_fit0,	MM_fit1,	MM_flowparam0,	MM_flowparam1,	MM_flowparam2,	MMdev_fit0,	MMdev_fit1,	MMdev_flowparam0,	MMdev_flowparam1,	MMdev_flowparam2,	MMexpImpr,	MetaModel,	NUOFMEMBEREXPIMPR,	TimeStamp,	UDP_Name,	VarianceExpImpr2ROI,	VarianceMMexpImpr,	cpuSecondsCreated6,	cpuSecondsUDP,	expImpr2ROI,	numbMembCreatedOfBest,	numberWhenCreated,	probOfFullfillROI,	probOfImpROI,	probOfImpr,	remainingProcesses,	secondsCreated6,	secondsUDP,	timeOfProcess0,	timeOfProcess1,	timeOptiOnMMofBest,	timeTraining,	cumulativeVolumeGain,	cumulativeVolumeGain_currentObjectives,	cumTimeTraining,	cumTimeOptiOnMM,	cumTimeUDP,	cumTimeOptiOnMMofBest,	fidelity,	
310,	325,	6,	9,	0,	0.349403,	33.6127,	0.349403,	33.6127,	0.000500155,	0,	0.0720224,	0.638902,	0.0148712,	0.0549931,	0.0338546,	0.997605,	0.000133083,	48.241,	12.2224,	2.02974,	1.64979,	2.13542,	1.99641,	10.0013,	0,	0,	nan,	666,	0.245881,	32.4624,	0.245881,	32.4624,	0.000499743,	0.0243625,	1.35402,	0.0242679,	1.34877,	1.4048e-06,	0.406764,	0,	1000,	1.50659e+09,	nan,	0,	0.111371,	498.08,	34788.8,	0,	981,	325,	1,	0,	0.83,	0,	55.94,	6327.99,	1.00767,	6326.98,	55.91,	nan,	10.8129,	10.5455,	12117.4,	8190.21,	2.07957e+06,	8169.75,	0,	
153,	326,	6,	4,	0,	0.402271,	26.8936,	0.402271,	26.8936,	0.000500155,	0,	0.00826821,	0.795979,	0.235877,	0.831091,	0.00036692,	0.000687759,	0.000845067,	45.3721,	14.7357,	2.47175,	24.9327,	2.00147,	0.501032,	10.0085,	0,	0,	nan,	666,	0.407483,	24.2957,	0.407483,	24.2957,	0.000499206,	0.00470883,	1.77597,	0.00469056,	1.76908,	7.59869e-06,	0.781241,	0,	1000,	1.50659e+09,	nan,	0,	0.696288,	389.07,	32481,	0,	981,	326,	0.89,	0,	0.75,	0,	34.62,	5935.26,	1.00908,	5934.25,	34.6,	nan,	10.8129,	10.5455,	12117.4,	8224.83,	2.0855e+06,	8204.35,	0,	
112,	327,	6,	3,	0,	0.378997,	27.1367,	0.378997,	27.1367,	0.00050776,	0,	0.998311,	0.470382,	0.000467912,	0.999272,	0.000770326,	0.0165474,	0.00152672,	89.924,	9.52611,	2.00094,	29.9782,	2.00308,	0.524821,	10.0153,	0,	0,	nan,	666,	0.37916,	23.8754,	0.37916,	23.8754,	0.000526405,	0.00714141,	3.97579,	0.0071137,	3.96036,	1.46994e-05,	1.18056,	0,	1000,	1.5066e+09,	nan,	0,	2.61783,	499.73,	30166.1,	0,	933,	327,	0.99,	0,	0.79,	0,	54.58,	5535.46,	1.04144,	5534.42,	54.48,	nan,	10.8129,	10.5455,	12117.4,	8279.41,	2.09104e+06,	8258.83,	0,	
524,	328,	6,	19,	0,	0.374712,	33.2123,	0.374712,	33.2123,	0.000502239,	0,	0.0333762,	0.149986,	0.000888586,	0.160847,	0.0104364,	0.00140839,	0.00182161,	46.5019,	4.39978,	2.00178,	4.82541,	2.04175,	0.502113,	10.0182,	0,	0,	nan,	666,	0.318081,	16.7791,	0.318081,	16.7791,	0.000597831,	0.0199566,	3.14665,	0.0198791,	3.13444,	1.03171e-05,	4.29634,	0,	1000,	1.5066e+09,	nan,	0,	5.79047,	499.26,	31016.6,	0,	951,	328,	1,	0,	1,	0,	54.41,	5792.77,	1.01668,	5791.75,	54.34,	nan,	10.8129,	10.5455,	12117.4,	8333.82,	2.09683e+06,	8313.17,	0,	
318,	329,	6,	10,	0,	0.348087,	34.6312,	0.348087,	34.6312,	0.000499999,	0,	0.423838,	0.663322,	0.280552,	0.636655,	0.140703,	0.959834,	0.0016585,	64.0727,	12.6132,	2.5611,	19.0997,	2.56281,	1.93975,	10.0166,	0,	0,	nan,	666,	0.0991253,	32.9545,	0.0991253,	32.9545,	0.000501877,	0.0811354,	2.84538,	0.0808206,	2.83434,	5.31243e-06,	3.93145,	0,	1000,	1.5066e+09,	nan,	0,	9.98737,	499.01,	41356.6,	0,	926,	329,	0.89,	0,	0.83,	0,	53.89,	7607.5,	1.01631,	7606.48,	53.81,	nan,	10.8129,	10.5455,	12117.4,	8387.71,	2.10444e+06,	8366.98,	0,	
240,	330,	6,	7,	0,	0.34954,	32.7304,	0.34954,	32.7304,	0.000500157,	0,	0.590921,	0.510295,	0.0140592,	0.942098,	0.113602,	0.998575,	0.00285864,	71.5914,	10.1647,	2.02812,	28.263,	2.45441,	1.99786,	10.0286,	0,	0,	nan,	666,	0.0812247,	29.5697,	0.0812247,	29.5697,	0.000503069,	0.130086,	2.65892,	0.129581,	2.64861,	2.74101e-06,	1.33091,	0,	1000,	1.5066e+09,	nan,	0,	4.28407,	371.9,	40806.4,	0,	914,	330,	0.78,	0,	0.69,	0,	32.46,	7468.16,	1.01628,	7467.14,	32.4,	nan,	10.8129,	10.5455,	12117.4,	8420.17,	2.11191e+06,	8399.38,	0,	
265,	331,	6,	8,	0,	0.335128,	40.0949,	0.335128,	40.0949,	0.000499999,	0,	0.0761515,	0.14847,	0.00929094,	0.175296,	0.115768,	0.816954,	0.000957614,	48.4268,	4.37552,	2.01858,	5.25887,	2.46307,	1.72543,	10.0096,	0,	0,	nan,	666,	0.137674,	27.3902,	0.137674,	27.3902,	0.000520791,	0.105677,	4.84947,	0.105267,	4.83066,	1.94437e-05,	3.90914,	0,	1000,	1.5066e+09,	nan,	0,	11.2216,	6684.4,	35441.6,	0,	952,	331,	0.86,	0,	0.83,	0,	747.32,	6428.95,	1.00765,	6427.94,	13.31,	733.95,	10.8129,	10.5455,	12851.4,	8433.54,	2.11834e+06,	8412.69,	0,	
491,	332,	6,	17,	0,	0.372864,	33.1422,	0.372864,	33.1422,	0.000500115,	0,	0.994353,	0.0153273,	0.0963638,	0.116335,	0.0654066,	0.0386843,	0.00964164,	89.7459,	2.24524,	2.19273,	3.49005,	2.26163,	0.558026,	10.0964,	0,	0,	nan,	666,	0.316813,	17.1534,	0.316813,	17.1534,	0.000498374,	0.080789,	4.99795,	0.0804755,	4.97856,	7.29159e-06,	5.62786,	0,	1000,	1.5066e+09,	nan,	0,	15.1868,	435.55,	33221.2,	0,	981,	332,	0.87,	0,	0.85,	0,	40.23,	6042.87,	1.00731,	6041.86,	40.21,	nan,	10.8129,	10.5455,	12851.4,	8473.77,	2.12438e+06,	8452.9,	0,	
295,	333,	6,	9,	0,	0.36541,	30.815,	0.36541,	30.815,	0.000500155,	0,	0.840933,	0.538333,	0.864886,	0.618996,	0.144548,	0.0596233,	0.015955,	82.842,	10.6133,	3.72977,	18.5699,	2.57819,	0.589435,	10.1595,	0,	0,	nan,	666,	0.209913,	29.5763,	0.209913,	29.5763,	0.000529905,	0.0778148,	2.87534,	0.0775128,	2.86418,	2.51871e-05,	0.884953,	0,	1000,	1.50661e+09,	nan,	0,	2.32654,	384.68,	38877.4,	0,	939,	333,	0.94,	0,	0.57,	0,	32.92,	6999.93,	1.00998,	6998.92,	32.87,	nan,	10.8129,	10.5455,	12851.4,	8506.69,	2.13138e+06,	8485.77,	0,	
393,	334,	6,	12,	0,	0.346592,	39.2839,	0.346592,	39.2839,	0.000500184,	0,	0.240305,	0.258273,	0.00243796,	0.650655,	0.27788,	0.956566,	0.000549986,	55.8137,	6.13236,	2.00488,	19.5197,	3.11152,	1.93485,	10.0055,	0,	0,	nan,	666,	0.357483,	25.0747,	0.357483,	25.0747,	0.000573771,	0.475969,	9.64078,	0.474122,	9.60337,	3.09148e-05,	0.97391,	0,	1000,	1.50661e+09,	nan,	0,	5.42898,	374.36,	43213.6,	0,	974,	334,	0.67,	0,	0.33,	0,	32.64,	7777.73,	1.04058,	7776.69,	32.62,	nan,	10.8129,	10.5455,	12851.4,	8539.33,	2.13916e+06,	8518.39,	0,	
21,	335,	6,	1,	0,	0.358837,	29.076,	0.358837,	29.076,	0.000500155,	0,	0.998648,	0.927087,	0.547942,	0.557683,	0.000702072,	0.0102027,	0.000760171,	89.9392,	16.8334,	3.09588,	16.7305,	2.00281,	0.515304,	10.0076,	1.59496e-07,	0.000953476,	nan,	666,	0.365775,	28.1513,	0.365775,	28.1513,	0.000500648,	0.0101412,	6.17093,	0.0101018,	6.14699,	5.69436e-06,	0.701441,	0,	1000,	1.50661e+09,	nan,	0,	2.3084,	504.4,	32469.5,	0,	986,	335,	0.97,	0,	0.4,	0,	53.95,	5924.09,	1.01652,	5923.07,	53.92,	nan,	10.8139,	10.5455,	12851.4,	8593.28,	2.14508e+06,	8572.31,	0,	
208,	336,	6,	6,	0,	0.3844,	27.2537,	0.3844,	27.2537,	0.000500155,	0,	0.00261765,	0.5625,	0.000534192,	0.387278,	0.00109572,	0.000111204,	0.00174596,	45.1178,	11,	2.00107,	11.6183,	2.00438,	0.500167,	10.0175,	0,	0,	nan,	666,	0.375687,	27.0527,	0.375687,	27.0527,	0.000499111,	0.00826076,	4.46574,	0.00822871,	4.44841,	2.31172e-06,	0.499128,	0,	1000,	1.50661e+09,	nan,	0,	1.33698,	384.12,	31399.5,	0,	966,	336,	1,	0,	0.35,	0,	33.36,	5735.34,	1.02559,	5734.31,	33.31,	nan,	10.8139,	10.5455,	12851.4,	8626.64,	2.15082e+06,	8605.62,	0,	
637,	337,	6,	49,	10000,	10001,	10001,	9999.12,	9999.12,	9999.12,	1,	0.990271,	0.68938,	0.998535,	0.369073,	0.230888,	0.00951734,	0.00231662,	89.5622,	13.0301,	3.99707,	11.0722,	2.92355,	0.514276,	10.0232,	0,	0,	nan,	666,	0.127802,	33.25,	0.127802,	33.25,	0.000506638,	0.186318,	9.2936,	0.185595,	9.25754,	2.12164e-05,	0.832533,	0,	1000,	1.50662e+09,	nan,	0,	4.32655,	496.46,	40981.7,	0,	991,	337,	0.59,	0,	0.3,	1,	53.3,	7417.38,	1.00764,	7416.37,	53.29,	nan,	10.8139,	10.5455,	12851.4,	8679.94,	2.15823e+06,	8658.91,	0,	
110,	338,	6,	3,	0,	0.357177,	30.8594,	0.357177,	30.8594,	0.000500155,	0,	0.995185,	0.706074,	0.991485,	0.395939,	0.0367456,	0.00666335,	0.00158365,	89.7833,	13.2972,	3.98297,	11.8782,	2.14698,	0.509995,	10.0158,	0,	0,	nan,	666,	0.343283,	32.6094,	0.343283,	32.6094,	0.000506016,	0.0243317,	9.09296,	0.0242373,	9.05767,	2.13279e-05,	0.272669,	0,	1000,	1.50662e+09,	nan,	0,	1.2925,	373.79,	35700.6,	0,	985,	338,	0.77,	0,	0.21,	0,	32.82,	6473.78,	1.00751,	6472.78,	32.8,	nan,	10.8139,	10.5455,	12851.4,	8712.76,	2.16471e+06,	8691.71,	0,	
223,	339,	6,	7,	0,	0.370202,	28.6308,	0.370202,	28.6308,	0.000500155,	0,	0.996685,	0.606209,	0.0799406,	0.010588,	0.231905,	0.0101461,	0.00444821,	89.8508,	11.6994,	2.15988,	0.317639,	2.92762,	0.515219,	10.0445,	0,	0,	nan,	666,	0.245604,	28.6984,	0.245604,	28.6984,	0.000506442,	0.100944,	5.34625,	0.100553,	5.32551,	6.655e-06,	1.60341,	0,	1000,	1.50662e+09,	nan,	0,	4.11641,	509.5,	39451.8,	0,	869,	339,	0.99,	0,	0.69,	0,	55.22,	7202.91,	1.00834,	7201.91,	55.02,	nan,	10.8139,	10.5455,	12851.4,	8767.98,	2.17191e+06,	8746.73,	0,	
502,	340,	6,	18,	0,	0.380753,	30.7112,	0.380753,	30.7112,	0.000500261,	0,	0.014236,	0.335717,	0.0916385,	0.377245,	0.0148663,	0.00561356,	0.0103958,	45.6406,	7.37147,	2.18328,	11.3174,	2.05947,	0.50842,	10.104,	0,	0,	nan,	666,	0.40488,	28.4616,	0.40488,	28.4616,	0.000515787,	0.00734213,	6.33313,	0.00731364,	6.30855,	1.05171e-05,	0.595055,	0,	1000,	1.50662e+09,	nan,	0,	2.02342,	510.8,	32447.5,	0,	951,	340,	0.99,	0,	0.3,	0,	55.69,	6017.84,	1.00908,	6016.83,	55.64,	nan,	10.8139,	10.5455,	12851.4,	8823.67,	2.17793e+06,	8802.37,	0,	
462,	341,	6,	15,	0,	0.3534,	37.361,	0.3534,	37.361,	0.000500826,	0,	0.0377596,	0.238413,	0.00244441,	0.930993,	0.016479,	0.76452,	0.0165744,	46.6992,	5.81461,	2.00489,	27.9298,	2.06592,	1.64678,	10.1657,	0,	0,	nan,	666,	0.226322,	26.9407,	0.226322,	26.9407,	0.000535774,	0.0219467,	4.18502,	0.0218615,	4.16878,	8.48529e-06,	1.87891,	0,	1000,	1.50662e+09,	nan,	0,	2.95179,	4733.26,	34197.6,	0,	994,	341,	1,	0,	0.86,	0,	541.43,	6235.92,	1.01609,	6234.9,	14,	527.42,	10.8139,	10.5455,	13378.8,	8837.68,	2.18416e+06,	8816.37,	0,	
106,	342,	6,	3,	0,	0.367325,	28.122,	0.367325,	28.122,	0.000500155,	0,	0.935985,	0.543818,	0.0154922,	0.00468119,	0.000917955,	0.0178472,	0.00333683,	87.1193,	10.7011,	2.03098,	0.140436,	2.00367,	0.526771,	10.0334,	0,	0,	nan,	666,	0.36166,	28.9146,	0.36166,	28.9146,	0.000501224,	0.00519543,	7.3275,	0.00517527,	7.29907,	7.26465e-06,	0.823159,	0,	1000,	1.50662e+09,	nan,	0,	3.72585,	488.22,	32975.2,	0,	988,	342,	0.94,	0,	0.29,	0,	31.03,	5990.85,	2.01036,	5988.84,	31.02,	nan,	10.8139,	10.5455,	13378.8,	8868.71,	2.19015e+06,	8847.39,	0,	
636,	343,	6,	49,	10000,	10001,	10001,	9999.12,	9999.12,	9999.12,	1,	0.181314,	0.492583,	0.369412,	0.00235692,	0.00707766,	0.000385857,	0.00115387,	53.1591,	9.88132,	2.73882,	0.0707076,	2.02831,	0.500579,	10.0115,	0,	0,	nan,	666,	0.378654,	31.1248,	0.378654,	31.1248,	0.000513224,	0.0147334,	8.24776,	0.0146762,	8.21575,	2.85142e-05,	0.443049,	0,	1000,	1.50662e+09,	nan,	0,	2.15936,	478.62,	128.83,	0,	965,	343,	0.79,	0,	0.16,	1,	31.68,	158.044,	1.0142,	157.03,	31.66,	nan,	10.8139,	10.5455,	13378.8,	8900.39,	2.19031e+06,	8879.05,	0,	
545,	344,	6,	21,	0,	0.383405,	30.2897,	0.383405,	30.2897,	0.000500155,	0,	0.000433119,	0.936519,	0.942241,	0.470855,	0.000384278,	0.0209627,	0.00204444,	45.0195,	16.9843,	3.88448,	14.1256,	2.00154,	0.531444,	10.0204,	0,	0,	nan,	666,	0.390541,	29.2678,	0.390541,	29.2678,	0.000502375,	0.00868598,	8.07668,	0.00865227,	8.04534,	1.0652e-05,	0.683556,	0,	1000,	1.50662e+09,	nan,	0,	2.46692,	462.07,	33557.6,	0,	895,	344,	0.88,	0,	0.25,	0,	43.29,	6102.5,	1.00795,	6101.49,	43.21,	nan,	10.8139,	10.5455,	13378.8,	8943.68,	2.19641e+06,	8922.26,	0,	
315,	345,	6,	10,	0,	0.361754,	31.5366,	0.361754,	31.5366,	0.000500155,	0,	0.150428,	0.791778,	0.980827,	0.0409808,	0.170033,	0.0583989,	0.000360319,	51.7693,	14.6685,	3.96165,	1.22942,	2.68013,	0.587598,	10.0036,	0,	0,	nan,	666,	0.250341,	32.4885,	0.250341,	32.4885,	0.000499056,	0.109614,	9.38348,	0.109189,	9.34707,	2.40891e-05,	0.745066,	0,	1000,	1.50662e+09,	nan,	0,	4.17152,	472.01,	38423.4,	0,	929,	345,	0.64,	0,	0.25,	0,	31.66,	6948.62,	1.04754,	6947.57,	31.61,	nan,	10.8139,	10.5455,	13378.8,	8975.34,	2.20336e+06,	8953.87,	0,	
20,	346,	6,	1,	0,	0.333668,	34.3246,	0.333668,	34.3246,	0.000500155,	0,	0.949259,	0.53474,	0.31056,	0.0119231,	0.0365224,	0.996612,	8.82138e-05,	87.7166,	10.5558,	2.62112,	0.357692,	2.14609,	1.99492,	10.0009,	2.06644e-07,	0.00133806,	nan,	666,	0.268152,	33.0619,	0.268152,	33.0619,	0.000508982,	0.0362666,	8.05467,	0.0361259,	8.02342,	1.24554e-05,	0.979791,	0,	1000,	1.50663e+09,	nan,	0,	2.63645,	514.07,	35467.3,	0,	963,	346,	0.94,	0,	0.68,	0,	56.64,	6418.55,	1.02146,	6417.53,	56.58,	nan,	10.8152,	10.5455,	13378.8,	9031.98,	2.20978e+06,	9010.45,	0,	
201,	347,	6,	6,	0,	0.332968,	38.8416,	0.332968,	38.8416,	0.000500002,	0,	0.370498,	0.234624,	0.203927,	0.549677,	0.00342793,	0.893215,	0.000216402,	61.6724,	5.75399,	2.40785,	16.4903,	2.01371,	1.83982,	10.0022,	0,	0,	nan,	666,	0.340543,	24.5232,	0.340543,	24.5232,	0.000519816,	0.0178356,	4.17195,	0.0177664,	4.15576,	2.87027e-05,	0.87032,	0,	1000,	1.50663e+09,	nan,	0,	2.10059,	388.82,	34913.6,	0,	975,	347,	0.85,	0,	0.64,	0,	33.91,	6334.63,	1.01514,	6333.62,	33.88,	nan,	10.8152,	10.5455,	13378.8,	9065.89,	2.21612e+06,	9044.33,	0,	
546,	348,	6,	21,	0,	0.389782,	29.5963,	0.389782,	29.5963,	0.000500155,	0,	0.0158961,	0.718462,	0.984118,	0.672497,	0.0050353,	0.0062241,	0.00188181,	45.7153,	13.4954,	3.96824,	20.1749,	2.02014,	0.509336,	10.0188,	0,	0,	nan,	666,	0.407076,	30.3551,	0.407076,	30.3551,	0.000504919,	0.0139384,	6.72954,	0.0138843,	6.70342,	1.55642e-05,	0.316227,	0,	1000,	1.50663e+09,	nan,	0,	0.940767,	427.91,	32521.3,	0,	993,	348,	0.83,	0,	0.14,	0,	33.08,	5955.74,	1.01235,	5954.73,	33.07,	nan,	10.8152,	10.5455,	13378.8,	9098.97,	2.22207e+06,	9077.4,	0,	
134,	349,	6,	4,	0,	0.365994,	29.1461,	0.365994,	29.1461,	0.000500155,	0,	0.0704146,	0.495825,	0.354061,	0.015105,	0.0055367,	0.00605886,	0.00053991,	48.1687,	9.9332,	2.70812,	0.45315,	2.02215,	0.509088,	10.0054,	0,	0,	nan,	666,	0.389007,	30.6186,	0.389007,	30.6186,	0.000506929,	0.0101269,	8.1408,	0.0100876,	8.10921,	1.87731e-05,	0.488323,	0,	1000,	1.50663e+09,	nan,	0,	2.16559,	511.66,	34199.4,	0,	842,	349,	0.82,	0,	0.2,	0,	54.72,	6253.52,	1.00861,	6252.51,	54.52,	nan,	10.8152,	10.5455,	13378.8,	9153.69,	2.22833e+06,	9131.92,	0,	
565,	350,	6,	23,	0,	0.372886,	41.0634,	0.372886,	41.0634,	0.000500424,	0,	0.996746,	0.332171,	0.938644,	0.993893,	0.121851,	0.383027,	0.273214,	89.8536,	7.31473,	3.87729,	29.8168,	2.48741,	1.07454,	12.7321,	0,	0,	nan,	666,	0.209926,	32.7321,	0.209926,	32.7321,	0.000510912,	0.114224,	8.2059,	0.113781,	8.17406,	1.43559e-05,	1.28314,	0,	1000,	1.50664e+09,	nan,	0,	5.78968,	507.26,	41335.1,	0,	962,	350,	0.89,	0,	0.57,	0,	31.66,	7540.75,	1.01583,	7539.74,	31.63,	nan,	10.8152,	10.5455,	13378.8,	9185.35,	2.23587e+06,	9163.55,	0,	
349,	351,	6,	11,	0,	0.348598,	36.3816,	0.348598,	36.3816,	0.000500118,	0,	0.96453,	0.784389,	0.967744,	0.16884,	0.155909,	0.687142,	0.0430458,	88.4039,	14.5502,	3.93549,	5.0652,	2.62364,	1.53071,	10.4305,	0,	0,	nan,	666,	0.169262,	32.3612,	0.169262,	32.3612,	0.000499474,	0.140921,	5.79247,	0.140375,	5.76999,	3.63906e-06,	1.18359,	0,	1000,	1.50664e+09,	nan,	0,	3.28266,	504.71,	43766.5,	0,	828,	351,	0.89,	0,	0.54,	0,	31.63,	7942.96,	1.01671,	7941.94,	31.53,	nan,	10.8152,	10.5455,	13378.8,	9216.98,	2.24381e+06,	9195.08,	0,	
162,	352,	6,	5,	0,	0.36886,	28.4374,	0.36886,	28.4374,	0.000500155,	0,	0.965442,	0.999357,	0.461527,	0.997749,	0.000637881,	0.000323905,	0.00219068,	88.4449,	17.9897,	2.92305,	29.9325,	2.00255,	0.500486,	10.0219,	0,	0,	nan,	666,	0.366589,	27.6466,	0.366589,	27.6466,	0.000499509,	0.0118181,	5.27719,	0.0117722,	5.25671,	5.57759e-06,	0.499848,	0,	1000,	1.50663e+09,	nan,	0,	1.32575,	485.72,	30653.1,	0,	999,	352,	0.96,	0,	0.46,	0,	32.2,	5684.44,	1.00734,	5683.43,	32.19,	nan,	10.8152,	10.5455,	13378.8,	9249.18,	2.24949e+06,	9227.27,	0,	
297,	353,	6,	9,	0,	0.337231,	40.3611,	0.337231,	40.3611,	0.000500422,	0,	0.986269,	0.138803,	0.0413809,	0.127053,	0.0780947,	0.932448,	0.0609408,	89.3821,	4.22085,	2.08276,	3.81158,	2.31238,	1.89867,	10.6094,	0,	0,	nan,	666,	0.318248,	7.24013,	0.318248,	7.24013,	0.000508219,	0.0528954,	4.19483,	0.0526902,	4.17856,	8.84457e-06,	11.3883,	0,	1000,	1.50664e+09,	nan,	0,	19.8304,	5983.08,	37139.4,	0,	918,	353,	0.94,	0,	0.94,	0,	672.86,	6734.75,	1.00829,	6733.74,	14,	658.75,	10.8152,	10.5455,	14037.5,	9263.29,	2.25623e+06,	9241.27,	0,	
109,	354,	6,	3,	0,	0.323661,	41.7714,	0.323661,	41.7714,	0.000500825,	0,	0.957885,	0.172917,	0.0105213,	0.24901,	0.000226305,	0.989717,	0.113576,	88.1048,	4.76667,	2.02104,	7.47029,	2.00091,	1.98458,	11.1358,	0,	0,	nan,	666,	0.294973,	5.38761,	0.294973,	5.38761,	0.000508844,	0.0206336,	7.20124,	0.0205536,	7.17329,	1.09269e-05,	2.33256,	0,	1000,	1.50664e+09,	nan,	0,	12.2474,	518.91,	35182,	0,	928,	354,	0.76,	0,	0.67,	0,	57.36,	6429.29,	1.00803,	6428.29,	57.25,	nan,	10.8152,	10.5455,	14037.5,	9320.65,	2.26266e+06,	9298.52,	0,	
200,	355,	6,	6,	0,	0.335313,	38.7362,	0.335313,	38.7362,	0.000500002,	0,	0.995258,	0.131964,	0.153701,	0.00331709,	0.0742565,	0.874577,	0.00192085,	89.7866,	4.11143,	2.3074,	0.0995126,	2.29703,	1.81187,	10.0192,	0,	0,	nan,	666,	0.318189,	12.9434,	0.318189,	12.9434,	0.000506646,	0.0581805,	7.81068,	0.0579548,	7.78038,	1.53466e-05,	0.725739,	0,	1000,	1.50664e+09,	nan,	0,	6.35634,	522.7,	36944.3,	0,	952,	355,	0.83,	0,	0.34,	0,	56.95,	6693.78,	1.0093,	6692.77,	56.89,	nan,	10.8152,	10.5455,	14037.5,	9377.6,	2.26935e+06,	9355.41,	0,	
336,	356,	6,	10,	0,	0.355646,	33.0615,	0.355646,	33.0615,	0.000500155,	0,	0.963906,	0.795082,	0.962486,	0.0363176,	0.233014,	0.12473,	0.0111922,	88.3758,	14.7213,	3.92497,	1.08953,	2.93205,	0.687095,	10.1119,	0,	0,	nan,	666,	0.177178,	32.2563,	0.177178,	32.2563,	0.000500317,	0.170105,	4.56713,	0.169445,	4.5494,	3.86261e-06,	1.19573,	0,	1000,	1.50664e+09,	nan,	0,	8.08262,	385.64,	41145.4,	0,	980,	356,	0.87,	0,	0.24,	0,	33.87,	7408.87,	1.06251,	7407.8,	33.85,	nan,	10.8152,	10.5455,	14037.5,	9411.47,	2.27676e+06,	9389.26,	0,	
333,	357,	6,	10,	0,	0.346662,	37.4284,	0.346662,	37.4284,	0.000500385,	0,	0.91643,	0.224024,	0.910981,	0.318003,	0.0103097,	0.497014,	0.000259685,	86.2394,	5.58439,	3.82196,	9.54009,	2.04124,	1.24552,	10.0026,	0,	0,	nan,	666,	0.338245,	15.185,	0.338245,	15.185,	0.000500309,	0.00781093,	5.203,	0.00778062,	5.18281,	4.05395e-06,	6.30802,	0,	1000,	1.50664e+09,	nan,	0,	13.2683,	520.54,	33690.3,	0,	974,	357,	0.99,	0,	0.99,	0,	54.36,	6154.39,	1.00668,	6153.39,	54.32,	nan,	10.8152,	10.5455,	14037.5,	9465.83,	2.28291e+06,	9443.58,	0,	
59,	358,	6,	2,	0,	0.321977,	40.6587,	0.321977,	40.6587,	0.000500276,	0,	0.999797,	0.0142533,	0.205274,	0.0116655,	0.00558834,	0.966484,	0.002984,	89.9909,	2.22805,	2.41055,	0.349965,	2.02235,	1.94973,	10.0298,	0,	0,	nan,	666,	0.334362,	9.20391,	0.334362,	9.20391,	0.000498108,	0.0118577,	7.62397,	0.0118117,	7.59438,	5.5063e-06,	3.47495,	0,	1000,	1.50665e+09,	nan,	0,	17.0003,	527.35,	34302.6,	0,	976,	358,	0.84,	0,	0.71,	0,	59.52,	6241.18,	1.01115,	6240.17,	59.47,	nan,	10.8152,	10.5455,	14037.5,	9525.35,	2.28916e+06,	9503.05,	0,	
385,	359,	6,	12,	0,	0.35022,	36.5865,	0.35022,	36.5865,	0.000500155,	0,	0.406258,	0.998204,	0.785908,	0.00364907,	0.104582,	0.599945,	0.141347,	63.2816,	17.9713,	3.57182,	0.109472,	2.41833,	1.39992,	11.4135,	0,	0,	nan,	666,	0.308306,	36.9165,	0.308306,	36.9165,	0.000569281,	0.110864,	13.3265,	0.110434,	13.2748,	4.23087e-05,	0.8022,	0,	1000,	1.50665e+09,	nan,	0,	3.27168,	524.98,	44623.8,	0,	999,	359,	0.97,	0,	0.38,	0,	56.35,	8120.67,	1.00846,	8119.66,	56.34,	nan,	10.8152,	10.5455,	14037.5,	9581.7,	2.29728e+06,	9559.39,	0,	
422,	360,	6,	13,	0,	0.34696,	42.7344,	0.34696,	42.7344,	0.000500348,	0,	0.344894,	0.140928,	0.550615,	0.935175,	0.0253493,	0.319149,	0.199053,	60.5203,	4.25485,	3.10123,	28.0553,	2.1014,	0.978724,	11.9905,	0,	0,	nan,	666,	0.204792,	36.67,	0.204792,	36.67,	0.000554627,	0.0210838,	14.7527,	0.021002,	14.6954,	4.01997e-05,	1.29189,	0,	1000,	1.50665e+09,	nan,	0,	6.44583,	514.48,	36918.1,	0,	975,	360,	0.94,	0,	0.55,	0,	54.27,	6745.47,	1.00813,	6744.47,	54.24,	nan,	10.8152,	10.5455,	14037.5,	9635.97,	2.30402e+06,	9613.63,	0,	
171,	361,	6,	5,	0,	0.332029,	38.7635,	0.332029,	38.7635,	0.000500113,	0,	0.998648,	0.33315,	0.983005,	0.557683,	0.00124147,	0.971292,	8.75868e-05,	89.9392,	7.33041,	3.96601,	16.7305,	2.00497,	1.95694,	10.0009,	0,	0,	nan,	666,	0.342724,	26.8565,	0.342724,	26.8565,	0.000504858,	0.00888084,	7.7083,	0.00884638,	7.67839,	6.90085e-06,	0.431031,	0,	1000,	1.50665e+09,	nan,	0,	2.08689,	477.88,	36429.4,	0,	95,	361,	0.98,	0,	0.27,	0,	48.23,	6723,	1.00775,	6722,	47.09,	nan,	10.8152,	10.5455,	14037.5,	9684.2,	2.31075e+06,	9660.72,	0,	
