postionInDataBase,	memberNumber,	created,	ParetoRank,	distToRegOfInt,	fitness0,	fitness1,	flowparam0,	flowparam1,	flowparam2,	flowparam3,	scaled_WB.CA,	scaled_WB.SD,	scaled_WB.SH,	scaled_WB.FA,	scaled_WB.FH,	scaled_WB.FW,	scaled_WB.P,	WB.CA,	WB.SD,	WB.SH,	WB.FA,	WB.FH,	WB.FW,	WB.P,	AGdivTime,	AreaGain,	AreaGain_currentObjectives,	MEMBEROPTIMIZATIONFLAG,	MM_fit0,	MM_fit1,	MM_flowparam0,	MM_flowparam1,	MM_flowparam2,	MMdev_fit0,	MMdev_fit1,	MMdev_flowparam0,	MMdev_flowparam1,	MMdev_flowparam2,	MMexpImpr,	MetaModel,	NUOFMEMBEREXPIMPR,	TimeStamp,	UDP_Name,	VarianceExpImpr2ROI,	VarianceMMexpImpr,	cpuSecondsCreated6,	cpuSecondsUDP,	expImpr2ROI,	numbMembCreatedOfBest,	numberWhenCreated,	probOfFullfillROI,	probOfImpROI,	probOfImpr,	remainingProcesses,	secondsCreated6,	secondsUDP,	timeOfProcess0,	timeOfProcess1,	timeOptiOnMMofBest,	timeTraining,	cumulativeVolumeGain,	cumulativeVolumeGain_currentObjectives,	cumTimeTraining,	cumTimeOptiOnMM,	cumTimeUDP,	cumTimeOptiOnMMofBest,	fidelity,	
245,	154,	6,	9,	0,	0.434963,	22.3898,	0.434963,	22.3898,	0.000567423,	0,	0.89374,	0.584582,	0.176835,	0.521664,	0.00763249,	0.0394855,	0.00577374,	85.2183,	11.3533,	2.35367,	15.6499,	2.03053,	0.559228,	10.0577,	0,	0,	nan,	666,	0.411475,	21.6494,	0.411475,	21.6494,	1.70963e+08,	0.252856,	0.438274,	0.251875,	0.436573,	7.48382e+07,	0.793664,	0,	1000,	1.50631e+09,	nan,	0,	2.7279,	243.93,	25836,	0,	906,	154,	0.95,	0,	0.33,	0,	16.5,	4870.42,	1.02632,	4869.39,	16.46,	nan,	9.01245,	8.92022,	4076.89,	2142.54,	959027,	2134.03,	0,	
667,	155,	6,	47,	10000,	10001,	10001,	9999.12,	9999.12,	9999.12,	1,	0.0929191,	0.6305,	0.0975866,	0.769836,	0.0333282,	0.0122653,	0.00965114,	49.1814,	12.088,	2.19517,	23.0951,	2.13331,	0.518398,	10.0965,	0,	0,	nan,	666,	0.348167,	21.2323,	0.348167,	21.2323,	1.84766e+08,	0.23636,	0.376576,	0.235443,	0.375114,	6.18235e+07,	1.14084,	0,	1000,	1.5063e+09,	nan,	0,	4.22159,	3558.56,	126.03,	0,	975,	155,	0.93,	0,	0.55,	1,	421.87,	176.04,	1.00918,	175.03,	7.84,	414,	9.01245,	8.92022,	4490.89,	2150.41,	959203,	2141.87,	0,	
9,	156,	6,	1,	0,	0.439815,	21.1553,	0.439815,	21.1553,	0.000592653,	0,	0.99584,	0.687293,	0.0304333,	0.646005,	0.000232245,	0.00621203,	0.000496216,	89.8128,	12.9967,	2.06087,	19.3801,	2.00093,	0.509318,	10.005,	1.08243e-07,	0.00046704,	nan,	666,	0.480893,	20.5011,	0.480893,	20.5011,	2.7079e+08,	0.386879,	0.783759,	0.385378,	0.780718,	2.05581e+08,	0.805231,	0,	1000,	1.50631e+09,	nan,	0,	2.90517,	255.85,	22711.4,	0,	998,	156,	0.72,	0,	0.51,	0,	26.91,	4287.83,	1.00862,	4286.82,	26.9,	nan,	9.01292,	8.92022,	4490.89,	2177.32,	963491,	2168.77,	0,	
422,	157,	6,	17,	0,	0.443891,	22.2946,	0.443891,	22.2946,	0.00053713,	0,	0.959442,	0.634664,	0.0485028,	0.624584,	0.105143,	0.0875084,	0.00362708,	88.1749,	12.1546,	2.09701,	18.7375,	2.42057,	0.631263,	10.0363,	0,	0,	nan,	666,	0.0158604,	17.2971,	0.0158604,	17.2971,	2.12564e+08,	0.353319,	2.44041,	0.351948,	2.43094,	1.42188e+08,	2.51665,	0,	1000,	1.50631e+09,	nan,	0,	14.6251,	258.71,	28306.5,	0,	968,	157,	0.51,	0,	0.48,	0,	27.81,	5228.36,	1.0175,	5227.34,	27.78,	nan,	9.01292,	8.92022,	4490.89,	2205.13,	968719,	2196.55,	0,	
125,	158,	6,	5,	0,	0.467064,	21.1289,	0.467064,	21.1289,	0.000589446,	0,	0.000435729,	0.609245,	0.0846095,	0.806362,	0.0242396,	0.0102233,	0.00184378,	45.0196,	11.7479,	2.16922,	24.1909,	2.09696,	0.515335,	10.0184,	0,	0,	nan,	666,	0.356175,	20.9603,	0.356175,	20.9603,	6.20092e+07,	0.26574,	0.351151,	0.264709,	0.349789,	4.00849e+07,	1.16813,	0,	1000,	1.50631e+09,	nan,	0,	6.30489,	226.55,	27625.6,	0,	896,	158,	0.86,	0,	0.36,	0,	21.12,	5131.49,	3.02591,	5128.47,	21.05,	nan,	9.01292,	8.92022,	4490.89,	2226.25,	973850,	2217.6,	0,	
353,	159,	6,	13,	0,	0.449505,	21.9753,	0.449505,	21.9753,	0.000625001,	0,	0.835284,	0.675482,	0.0201863,	0.65996,	0.0279244,	0.299376,	0.000345618,	82.5878,	12.8077,	2.04037,	19.7988,	2.1117,	0.949064,	10.0035,	0,	0,	nan,	666,	0.443971,	21.678,	0.443971,	21.678,	2.19038e+08,	0.319526,	0.537927,	0.318286,	0.53584,	2.0452e+08,	0.76398,	0,	1000,	1.50631e+09,	nan,	0,	6.54505,	263.9,	32735.2,	0,	934,	159,	0.78,	0,	0.18,	0,	29.98,	5998.13,	1.02856,	5997.1,	29.91,	nan,	9.01292,	8.92022,	4490.89,	2256.23,	979849,	2247.51,	0,	
463,	160,	6,	19,	0,	0.449294,	22.3546,	0.449294,	22.3546,	0.000593646,	0,	0.0103985,	0.994928,	0.342743,	0.633466,	0.00363978,	0.0049827,	0.00453078,	45.4679,	17.9189,	2.68549,	19.004,	2.01456,	0.507474,	10.0453,	0,	0,	nan,	666,	0.448922,	22.1357,	0.448922,	22.1357,	3.11072e+09,	0.206126,	0.244788,	0.205326,	0.243838,	4.78374e+08,	0.622311,	0,	1000,	1.50631e+09,	nan,	0,	3.49784,	260.81,	30965.5,	0,	994,	160,	0.99,	0,	0.19,	0,	29.94,	5724.2,	1.04727,	5723.15,	29.93,	nan,	9.01292,	8.92022,	4490.89,	2286.17,	985573,	2277.44,	0,	
394,	161,	6,	15,	0,	0.45952,	21.9939,	0.45952,	21.9939,	0.000593162,	0,	0.0338658,	0.609253,	0.341421,	0.832917,	0.0243254,	0.00558371,	0.000842364,	46.524,	11.748,	2.68284,	24.9875,	2.0973,	0.508376,	10.0084,	0,	0,	nan,	666,	0.509194,	18.363,	0.509194,	18.363,	1.03295e+09,	0.708817,	0.769002,	0.706067,	0.766018,	2.58821e+08,	1.16555,	0,	1000,	1.50632e+09,	nan,	0,	4.36397,	258.85,	30987.9,	0,	969,	161,	0.61,	0,	0.6,	0,	27.67,	5680.14,	2.21388,	5677.92,	27.63,	nan,	9.01292,	8.92022,	4490.89,	2313.84,	991253,	2305.07,	0,	
507,	162,	6,	22,	0,	0.457153,	22.3269,	0.457153,	22.3269,	0.000590769,	0,	0.0535179,	0.546897,	0.445917,	0.823415,	0.00670577,	0.00856234,	0.011026,	47.4083,	10.7503,	2.89183,	24.7024,	2.02682,	0.512844,	10.1103,	0,	0,	nan,	666,	0.531906,	17.2982,	0.531906,	17.2982,	2.5965e+09,	0.895724,	0.981993,	0.892248,	0.978182,	3.22031e+08,	0.946527,	0,	1000,	1.50632e+09,	nan,	0,	4.60401,	226.97,	28852.4,	0,	636,	162,	0.4,	0,	0.4,	0,	21.33,	5344.92,	1.1008,	5343.82,	21.11,	nan,	9.01292,	8.92022,	4490.89,	2335.17,	996598,	2326.18,	0,	
554,	163,	6,	29,	0,	0.45515,	23.0722,	0.45515,	23.0722,	0.000624999,	0,	0.967174,	0.510217,	0.02639,	0.75413,	0.0706301,	0.939618,	0.00167825,	88.5228,	10.1635,	2.05278,	22.6239,	2.28252,	1.90943,	10.0168,	0,	0,	nan,	666,	0.198459,	20.6308,	0.198459,	20.6308,	2.43655e+07,	0.275975,	1.32169,	0.274904,	1.31656,	1.88033e+07,	0.897431,	0,	1000,	1.50632e+09,	nan,	0,	3.37983,	262.6,	29489.7,	0,	778,	163,	0.68,	0,	0.39,	0,	28.47,	5465.72,	1.13648,	5464.58,	28.25,	nan,	9.01292,	8.92022,	4490.89,	2363.64,	1.00206e+06,	2354.43,	0,	
57,	164,	6,	3,	0,	0.429931,	22.2746,	0.429931,	22.2746,	0.000566572,	0,	0.906853,	0.715433,	0.275505,	0.641588,	0.00218199,	0.0406889,	0.0028358,	85.8084,	13.4469,	2.55101,	19.2476,	2.00873,	0.561033,	10.0284,	0,	0,	nan,	666,	0.470008,	22.1274,	0.470008,	22.1274,	3.37485e+08,	0.485302,	0.631372,	0.483419,	0.628922,	2.99971e+08,	0.578816,	0,	1000,	1.50632e+09,	nan,	0,	3.79132,	262.6,	24684.9,	0,	855,	164,	0.64,	0,	0.13,	0,	29.41,	4657.28,	1.01439,	4656.26,	29.28,	nan,	9.01292,	8.92022,	4490.89,	2393.05,	1.00672e+06,	2383.71,	0,	
566,	165,	6,	30,	0,	0.452702,	24.1525,	0.452702,	24.1525,	0.000624999,	0,	0.179774,	0.537966,	0.331936,	0.920056,	0.0198629,	0.876092,	0.00459979,	53.0898,	10.6075,	2.66387,	27.6017,	2.07945,	1.81414,	10.046,	0,	0,	nan,	666,	0.484562,	16.8363,	0.484562,	16.8363,	3.75742e+08,	0.372365,	0.597034,	0.37092,	0.594717,	1.64054e+08,	1.73512,	0,	1000,	1.50633e+09,	nan,	0,	5.10045,	261.24,	42130.1,	0,	930,	165,	0.86,	0,	0.86,	0,	28.44,	7614.46,	1.0119,	7613.45,	28.37,	nan,	9.01292,	8.92022,	4490.89,	2421.49,	1.01434e+06,	2412.08,	0,	
439,	166,	6,	18,	0,	0.440871,	23.8295,	0.440871,	23.8295,	0.000625001,	0,	0.295278,	0.551456,	0.294081,	0.984109,	0.0124928,	0.375356,	0.00357342,	58.2875,	10.8233,	2.58816,	29.5233,	2.04997,	1.06303,	10.0357,	0,	0,	nan,	666,	0.544981,	17.1211,	0.544981,	17.1211,	2.1927e+08,	0.397741,	0.495847,	0.396197,	0.493923,	1.29493e+08,	0.810893,	0,	1000,	1.50632e+09,	nan,	0,	6.17695,	226.57,	28269.7,	0,	958,	166,	0.71,	0,	0.46,	0,	20.84,	5246.17,	1.02375,	5245.15,	20.81,	nan,	9.01292,	8.92022,	4490.89,	2442.33,	1.01958e+06,	2432.89,	0,	
434,	167,	6,	18,	0,	0.442514,	22.7692,	0.442514,	22.7692,	0.000586661,	0,	0.332649,	0.622798,	0.0939995,	0.781181,	0.0676999,	0.0137499,	0.00530622,	59.9692,	11.9648,	2.188,	23.4354,	2.2708,	0.520625,	10.0531,	0,	0,	nan,	666,	0.198173,	21.6811,	0.198173,	21.6811,	3.21952e+08,	0.176727,	0.477702,	0.176041,	0.475849,	1.0762e+08,	1.5368,	0,	1000,	1.50633e+09,	nan,	0,	5.51365,	3247.99,	28513.4,	0,	992,	167,	0.88,	0,	0.57,	0,	345.89,	5274.36,	2.54874,	5271.8,	4.94,	340.94,	9.01292,	8.92022,	4831.83,	2447.28,	1.02486e+06,	2437.83,	0,	
540,	168,	6,	26,	0,	0.44815,	25.2576,	0.44815,	25.2576,	0.000625001,	0,	0.237768,	0.487336,	0.36611,	0.87354,	0.0284582,	0.940598,	0.0034096,	55.6996,	9.79738,	2.73222,	26.2062,	2.11383,	1.9109,	10.0341,	0,	0,	nan,	666,	0.391808,	18.7177,	0.391808,	18.7177,	5.45784e+08,	0.550774,	3.50381,	0.548636,	3.49022,	2.00045e+08,	0.852405,	0,	1000,	1.50633e+09,	nan,	0,	7.0779,	205.58,	30367.4,	0,	824,	168,	0.63,	0,	0.32,	0,	20.52,	5594.26,	1.66849,	5592.59,	20.42,	nan,	9.01292,	8.92022,	4831.83,	2467.8,	1.03045e+06,	2458.25,	0,	
282,	169,	6,	10,	0,	0.426154,	26.327,	0.426154,	26.327,	0.000587256,	0,	0.372086,	0.405209,	0.30728,	0.755092,	0.000543963,	0.0985521,	0.00352603,	61.7439,	8.48334,	2.61456,	22.6527,	2.00218,	0.647828,	10.0353,	0,	0,	nan,	666,	0.523407,	17.0348,	0.523407,	17.0348,	5.12342e+09,	0.678652,	2.08246,	0.676019,	2.07438,	4.26973e+08,	1.24252,	0,	1000,	1.50633e+09,	nan,	0,	3.8872,	265.21,	30254.5,	0,	997,	169,	0.56,	0,	0.54,	0,	28.2,	5629.92,	1.17112,	5628.75,	28.19,	nan,	9.01292,	8.92022,	4831.83,	2496,	1.03608e+06,	2486.44,	0,	
484,	170,	6,	21,	0,	0.442763,	25.4017,	0.442763,	25.4017,	0.00060155,	0,	0.0355958,	0.432301,	0.418523,	0.745466,	0.00405464,	0.0279192,	0.0031423,	46.6018,	8.91682,	2.83705,	22.364,	2.01622,	0.541879,	10.0314,	0,	0,	nan,	666,	0.534902,	17.5971,	0.534902,	17.5971,	9.81486e+09,	0.598586,	1.99828,	0.596263,	1.99053,	2.15954e+08,	1.23712,	0,	1000,	1.50633e+09,	nan,	0,	6.89574,	205.02,	29805.2,	0,	822,	170,	0.65,	0,	0.42,	0,	17.95,	5531.98,	1.07907,	5530.9,	17.85,	nan,	9.01292,	8.92022,	4831.83,	2513.95,	1.04161e+06,	2504.29,	0,	
323,	171,	6,	12,	0,	0.436621,	23.1385,	0.436621,	23.1385,	0.000534097,	0,	0.41164,	0.577182,	0.29782,	0.703243,	0.00114735,	0.0931485,	0.00166157,	63.5238,	11.2349,	2.59564,	21.0973,	2.00459,	0.639723,	10.0166,	0,	0,	nan,	666,	0.464923,	20.7489,	0.464923,	20.7489,	4.17379e+09,	0.282119,	0.829465,	0.281024,	0.826246,	4.02419e+08,	0.789244,	0,	1000,	1.50633e+09,	nan,	0,	4.30304,	205.72,	29961.1,	0,	953,	171,	0.94,	0,	0.32,	0,	18.03,	5523.84,	1.07028,	5522.77,	17.99,	nan,	9.01292,	8.92022,	4831.83,	2531.98,	1.04714e+06,	2522.28,	0,	
288,	172,	6,	10,	0,	0.433651,	23.349,	0.433651,	23.349,	0.000530418,	0,	0.386575,	0.997424,	0.455673,	0.804268,	0.0162729,	0.13878,	0.00164789,	62.3959,	17.9588,	2.91135,	24.128,	2.06509,	0.70817,	10.0165,	0,	0,	nan,	666,	0.483049,	21.2201,	0.483049,	21.2201,	6.66184e+08,	0.418618,	1.36039,	0.416993,	1.35511,	3.99793e+08,	0.68671,	0,	1000,	1.50633e+09,	nan,	0,	5.6788,	241.39,	28331.5,	0,	908,	172,	0.74,	0,	0.26,	0,	17.04,	5259.46,	1.01526,	5258.44,	17,	nan,	9.01292,	8.92022,	4831.83,	2549.02,	1.0524e+06,	2539.28,	0,	
419,	173,	6,	17,	0,	0.441138,	22.8738,	0.441138,	22.8738,	0.00059505,	0,	0.106983,	0.999573,	0.501512,	0.754738,	0.0183005,	0.0032509,	0.00240526,	49.8142,	17.9932,	3.00302,	22.6421,	2.0732,	0.504876,	10.0241,	0,	0,	nan,	666,	0.496708,	21.7252,	0.496708,	21.7252,	7.6141e+09,	0.449468,	1.66362,	0.447723,	1.65717,	4.74416e+08,	0.722183,	0,	1000,	1.50633e+09,	nan,	0,	2.38926,	268.17,	30528,	0,	996,	173,	0.73,	0,	0.36,	0,	28.78,	5647.09,	1.02124,	5646.07,	28.78,	nan,	9.01292,	8.92022,	4831.83,	2577.8,	1.05804e+06,	2568.06,	0,	
130,	174,	6,	5,	0,	0.431305,	22.7652,	0.431305,	22.7652,	0.000529333,	0,	0.809412,	0.997331,	0.432848,	0.727544,	0.0108802,	0.130041,	0.00312654,	81.4236,	17.9573,	2.8657,	21.8263,	2.04352,	0.695061,	10.0313,	0,	0,	nan,	666,	0.46945,	21.7239,	0.46945,	21.7239,	1.62676e+09,	0.315289,	1.18771,	0.314065,	1.18311,	1.80889e+08,	0.937974,	0,	1000,	1.50634e+09,	nan,	0,	3.48427,	207.86,	32706.3,	0,	809,	174,	0.9,	0,	0.35,	0,	18.21,	6021.17,	1.02314,	6020.14,	18.1,	nan,	9.01292,	8.92022,	4831.83,	2596.01,	1.06406e+06,	2586.16,	0,	
322,	175,	6,	12,	0,	0.437236,	22.7294,	0.437236,	22.7294,	0.000559479,	0,	0.301965,	0.692445,	0.0906435,	0.529684,	0.000341533,	0.0509779,	0.00391018,	58.5884,	13.0791,	2.18129,	15.8905,	2.00137,	0.576467,	10.0391,	0,	0,	nan,	666,	0.388224,	20.9354,	0.388224,	20.9354,	3.01146e+08,	0.212586,	0.565118,	0.211761,	0.562925,	9.72667e+07,	1.30391,	0,	1000,	1.50634e+09,	nan,	0,	3.22424,	231.45,	29612.8,	0,	991,	175,	0.97,	0,	0.65,	0,	17.48,	5504.51,	1.02194,	5503.49,	17.48,	nan,	9.01292,	8.92022,	4831.83,	2613.49,	1.06957e+06,	2603.64,	0,	
387,	176,	6,	15,	0,	0.442083,	22.466,	0.442083,	22.466,	0.00054006,	0,	0.64914,	0.580392,	0.0923027,	0.83692,	0.076296,	0.0822516,	0.00400125,	74.2113,	11.2863,	2.18461,	25.1076,	2.30518,	0.623377,	10.04,	0,	0,	nan,	666,	0.258533,	21.8009,	0.258533,	21.8009,	1.06233e+08,	0.202449,	0.524067,	0.201664,	0.522033,	2.40463e+07,	1.26271,	0,	1000,	1.50634e+09,	nan,	0,	3.92253,	252.18,	27420.8,	0,	975,	176,	0.9,	0,	0.48,	0,	17.1,	5140.08,	1.01162,	5139.07,	17.08,	nan,	9.01292,	8.92022,	4831.83,	2630.59,	1.07471e+06,	2620.72,	0,	
502,	177,	6,	22,	0,	0.446288,	22.8937,	0.446288,	22.8937,	0.000610594,	0,	0.246946,	0.872421,	0.0116869,	0.896246,	0.0346829,	0.601242,	0.000733178,	56.1126,	15.9587,	2.02337,	26.8874,	2.13873,	1.40186,	10.0073,	0,	0,	nan,	666,	0.315284,	18.7008,	0.315284,	18.7008,	1.04473e+07,	0.11465,	4.3526,	0.114205,	4.33571,	3.48352e+07,	2.1111,	0,	1000,	1.50634e+09,	nan,	0,	7.38181,	4082.84,	27735.9,	0,	995,	177,	0.65,	0,	0.59,	0,	491.76,	5151.25,	1.04483,	5150.2,	8.24,	483.51,	9.01292,	8.92022,	5315.34,	2638.84,	1.07986e+06,	2628.96,	0,	
541,	178,	6,	26,	0,	0.48199,	22.6967,	0.48199,	22.6967,	0.000624999,	0,	0.0573018,	0.93026,	0.54464,	0.961788,	0.0154822,	0.425834,	0.00880645,	47.5786,	16.8842,	3.08928,	28.8537,	2.06193,	1.13875,	10.0881,	0,	0,	nan,	666,	0.153649,	21.6334,	0.153649,	21.6334,	1.6115e+08,	0.0882472,	3.45687,	0.0879048,	3.44345,	7.44316e+08,	1.88901,	0,	1000,	1.50634e+09,	nan,	0,	7.15456,	272.98,	29389.5,	0,	973,	178,	0.58,	0,	0.45,	0,	30.75,	5422.41,	1.01983,	5421.39,	30.71,	nan,	9.01292,	8.92022,	5315.34,	2669.59,	1.08528e+06,	2659.67,	0,	
411,	179,	6,	16,	0,	0.48021,	21.9936,	0.48021,	21.9936,	0.000528785,	0,	0.0358367,	0.612199,	0.543929,	0.94557,	0.0163373,	0.125583,	0.0062982,	46.6127,	11.7952,	3.08786,	28.3671,	2.06535,	0.688374,	10.063,	0,	0,	nan,	666,	0.179148,	21.4922,	0.179148,	21.4922,	5.15696e+08,	0.0764028,	1.60322,	0.0761063,	1.59699,	9.44357e+08,	0.897201,	0,	1000,	1.50634e+09,	nan,	0,	5.6014,	233.54,	33653.8,	0,	891,	179,	0.74,	0,	0.37,	0,	21.32,	6146.88,	1.02176,	6145.86,	21.26,	nan,	9.01292,	8.92022,	5315.34,	2690.91,	1.09143e+06,	2680.93,	0,	
462,	180,	6,	19,	0,	0.445021,	22.3657,	0.445021,	22.3657,	0.000625001,	0,	0.493787,	0.997482,	0.00345996,	0.0880708,	0.0122294,	0.450114,	0.00543178,	67.2204,	17.9597,	2.00692,	2.64212,	2.04892,	1.17517,	10.0543,	0,	0,	nan,	666,	0.241926,	22.9645,	0.241926,	22.9645,	-246295,	0.256045,	5.96781,	0.255051,	5.94465,	8.2909e+07,	0.675444,	0,	1000,	1.50634e+09,	nan,	0,	6.36372,	236.08,	29522.7,	0,	986,	180,	0.4,	0,	0.19,	0,	23.8,	5463.61,	1.03461,	5462.58,	23.78,	nan,	9.01292,	8.92022,	5315.34,	2714.71,	1.09689e+06,	2704.71,	0,	
371,	181,	6,	14,	0,	0.43931,	22.4681,	0.43931,	22.4681,	0.000581767,	0,	0.00110893,	0.995083,	0.00915903,	0.126273,	0.0416672,	0.0200596,	0.0108294,	45.0499,	17.9213,	2.01832,	3.78818,	2.16667,	0.530089,	10.1083,	0,	0,	nan,	666,	0.253849,	19.0304,	0.253849,	19.0304,	-1.43166e+06,	0.165391,	3.08008,	0.164749,	3.06813,	9.21203e+07,	1.11133,	0,	1000,	1.50635e+09,	nan,	0,	3.37659,	274.76,	29632,	0,	981,	181,	0.51,	0,	0.4,	0,	28.98,	5462.83,	1.00827,	5461.82,	28.96,	nan,	9.01292,	8.92022,	5315.34,	2743.69,	1.10236e+06,	2733.67,	0,	
436,	182,	6,	18,	0,	0.442496,	23.2524,	0.442496,	23.2524,	0.000624999,	0,	0.905293,	0.757945,	0.0295943,	0.215109,	0.0373357,	0.789658,	0.0170716,	85.7382,	14.1271,	2.05919,	6.45327,	2.14934,	1.68449,	10.1707,	0,	0,	nan,	666,	0.222887,	24.8243,	0.222887,	24.8243,	-3.87876e+06,	0.150027,	5.12867,	0.149445,	5.10877,	5.99113e+08,	0.881416,	0,	1000,	1.50635e+09,	nan,	0,	3.71627,	280.4,	30550.2,	0,	984,	182,	0.49,	0,	0.29,	0,	30.87,	5610.1,	1.01582,	5609.08,	30.85,	nan,	9.01292,	8.92022,	5315.34,	2774.56,	1.10797e+06,	2764.52,	0,	
174,	183,	6,	7,	0,	0.43386,	22.2308,	0.43386,	22.2308,	0.000531076,	0,	0.668489,	0.998306,	0.00016427,	0.0793756,	0.0398163,	0.14401,	0.00156473,	75.082,	17.9729,	2.00033,	2.38127,	2.15927,	0.716015,	10.0156,	0,	0,	nan,	666,	0.147176,	20.361,	0.147176,	20.361,	847333,	0.222193,	3.69336,	0.221331,	3.67903,	2.99717e+07,	1.12691,	0,	1000,	1.50635e+09,	nan,	0,	4.74394,	277.91,	34694,	0,	987,	183,	0.41,	0,	0.33,	0,	29.63,	6364.41,	1.02097,	6363.39,	29.61,	nan,	9.01292,	8.92022,	5315.34,	2804.19,	1.11433e+06,	2794.13,	0,	
210,	184,	6,	8,	0,	0.433527,	22.5412,	0.433527,	22.5412,	0.000597569,	0,	0.453066,	0.961655,	0.0878858,	0.197183,	0.037463,	0.000168664,	0.00680521,	65.388,	17.3865,	2.17577,	5.9155,	2.14985,	0.500253,	10.0681,	0,	0,	nan,	666,	0.189767,	19.4019,	0.189767,	19.4019,	-4.6855e+06,	0.258092,	2.32691,	0.25709,	2.31788,	6.94207e+08,	0.637824,	0,	1000,	1.50635e+09,	nan,	0,	2.98126,	238.83,	29408.3,	0,	744,	184,	0.37,	0,	0.27,	0,	21.94,	5409.02,	1.01796,	5408,	21.77,	nan,	9.01292,	8.92022,	5315.34,	2826.13,	1.11974e+06,	2815.9,	0,	
118,	185,	6,	5,	0,	0.424428,	24.5074,	0.424428,	24.5074,	0.000591382,	0,	0.883414,	0.99494,	0.787911,	0.85358,	0.0227559,	0.00779572,	0.0119027,	84.7536,	17.919,	3.57582,	25.6074,	2.09102,	0.511694,	10.119,	0,	0,	nan,	666,	0.16391,	23.8328,	0.16391,	23.8328,	4.85525e+08,	0.150264,	1.2547,	0.149681,	1.24983,	9.85328e+08,	1.39914,	0,	1000,	1.50635e+09,	nan,	0,	6.57176,	278.96,	35206.8,	0,	984,	185,	0.59,	0,	0.45,	0,	29.61,	6486.54,	1.00801,	6485.53,	29.58,	nan,	9.01292,	8.92022,	5315.34,	2855.74,	1.12623e+06,	2845.48,	0,	
284,	186,	6,	10,	0,	0.432776,	25.1519,	0.432776,	25.1519,	0.000624999,	0,	0.938336,	0.992615,	0.932236,	0.701046,	0.00336431,	0.412227,	0.00429046,	87.2251,	17.8818,	3.86447,	21.0314,	2.01346,	1.11834,	10.0429,	0,	0,	nan,	666,	0.197438,	24.4774,	0.197438,	24.4774,	1.52083e+08,	0.220643,	4.62767,	0.219787,	4.60971,	1.13246e+09,	0.671832,	0,	1000,	1.50635e+09,	nan,	0,	2.21699,	278.3,	35433.6,	0,	913,	186,	0.45,	0,	0.33,	0,	28.36,	6526.67,	1.01632,	6525.65,	28.27,	nan,	9.01292,	8.92022,	5315.34,	2884.1,	1.13275e+06,	2873.75,	0,	
263,	187,	6,	9,	0,	0.433159,	23.3719,	0.433159,	23.3719,	0.000625001,	0,	0.835613,	0.963752,	0.384764,	0.705985,	0.0327895,	0.344654,	0.00270456,	82.6026,	17.42,	2.76953,	21.1795,	2.13116,	1.01698,	10.027,	0,	0,	nan,	666,	0.285868,	23.1535,	0.285868,	23.1535,	1.38346e+09,	0.240175,	2.60752,	0.239243,	2.5974,	4.98659e+08,	0.855933,	0,	1000,	1.50635e+09,	nan,	0,	2.18724,	4623.18,	29686.2,	0,	979,	187,	0.89,	0,	0.51,	0,	517.68,	5456.9,	1.01773,	5455.88,	7.78,	509.87,	9.01292,	8.92022,	5825.21,	2891.91,	1.13821e+06,	2881.53,	0,	
120,	188,	6,	5,	0,	0.419251,	24.7225,	0.419251,	24.7225,	0.000624999,	0,	0.992206,	0.9964,	0.935311,	0.340705,	0.0058574,	0.387018,	0.00114466,	89.6493,	17.9424,	3.87062,	10.2212,	2.02343,	1.08053,	10.0114,	0,	0,	nan,	666,	0.257687,	23.4689,	0.257687,	23.4689,	3.2276e+07,	0.181651,	4.77703,	0.180946,	4.75849,	9.20514e+08,	0.56915,	0,	1000,	1.50635e+09,	nan,	0,	2.49308,	243.23,	27298.9,	0,	975,	188,	0.48,	0,	0.23,	0,	22.31,	5069.86,	1.01073,	5068.85,	22.29,	nan,	9.01292,	8.92022,	5825.21,	2914.22,	1.14328e+06,	2903.82,	0,	
509,	189,	6,	23,	0,	0.444139,	27.0243,	0.444139,	27.0243,	0.000624999,	0,	0.229558,	0.718504,	0.921768,	0.968832,	0.0051417,	0.991609,	0.0164685,	55.3301,	13.4961,	3.84354,	29.065,	2.02057,	1.98741,	10.1647,	0,	0,	nan,	666,	-0.149322,	28.0651,	-0.149322,	28.0651,	1.74661e+07,	0.35611,	6.07859,	0.354728,	6.05501,	7.95593e+08,	0.471724,	0,	1000,	1.50636e+09,	nan,	0,	3.71409,	278.51,	33282.7,	0,	899,	189,	0.28,	0,	0.11,	0,	28.96,	6123.59,	1.01178,	6122.58,	28.84,	nan,	9.01292,	8.92022,	5825.21,	2943.18,	1.1494e+06,	2932.66,	0,	
128,	190,	6,	5,	0,	0.429638,	24.2112,	0.429638,	24.2112,	0.000624999,	0,	0.951363,	0.999221,	0.885481,	0.918858,	0.0235807,	0.226962,	0.000680542,	87.8113,	17.9875,	3.77096,	27.5657,	2.09432,	0.840443,	10.0068,	0,	0,	nan,	666,	0.186981,	24.9112,	0.186981,	24.9112,	2.58325e+07,	0.186492,	2.15653,	0.185769,	2.14816,	8.85939e+08,	0.544084,	0,	1000,	1.50636e+09,	nan,	0,	3.76585,	287.32,	27105,	0,	976,	190,	0.47,	0,	0.21,	0,	32.27,	5005.58,	1.01144,	5004.57,	32.24,	nan,	9.01292,	8.92022,	5825.21,	2975.45,	1.15441e+06,	2964.9,	0,	
